text,old_entities,new_entities,is_updated
Officials from the Government of El Salvador and the Central American Bank for Economic Integration (CABEI) met this Thursday with a delegation from Korea Eximbank intending to discuss progress in the process of financing strategic projects in the country.,Government of El Salvador | ORGANIZATION_NAME; Central American Bank for Economic Integration | ORGANIZATION_NAME; CABEI | ORGANIZATION_NAME; Thursday | DATE; Korea Eximbank | ORGANIZATION_NAME,Government of El Salvador | ORGANIZATION_NAME; Central American Bank for Economic Integration | ORGANIZATION_NAME; CABEI | ORGANIZATION_NAME; Thursday | DATE; Korea Eximbank | ORGANIZATION_NAME,FALSE
"According to the president of the Autonomous Executive Port Commission, Federico Anliker López, this meeting is one more step to finalize projects in terms of logistics infrastructure and road connectivity in El Salvador.",Autonomous Executive Port Commission | ORGANIZATION_NAME; Federico Anliker López | PERSON_NAME; El Salvador | LOCATION,Autonomous Executive Port Commission | ORGANIZATION_NAME; Federico Anliker López | PERSON_NAME; El Salvador | LOCATION,FALSE
"« We are glad to have Eximbank as a strategic ally that is interested in supporting emblematic development projects for our country, » he said, explaining that one of the projects being discussed is the expansion of the Port of Acajutla and Los Chorros, the whose purpose is to quadruple the logistics capacity.",Eximbank | ORGANIZATION_NAME; Port of Acajutla | FACILITY; Los Chorros | LOCATION,Eximbank | ORGANIZATION_NAME; Port of Acajutla | FACILITY; Los Chorros | LOCATION,FALSE
"“We are very happy about this visit they are making to our country. A Master Plan for Infrastructure and Connectivity has been developed to generate growth and economic development for El Salvador, » said the Minister of Public Works, Romeo Rodríguez Herrera, to the Korea Eximbank delegation.",El Salvador | LOCATION; Romeo Rodríguez Herrera | PERSON_NAME; Korea Eximbank | ORGANIZATION_NAME,El Salvador | LOCATION; Romeo Rodríguez Herrera | PERSON_NAME; Korea Eximbank | ORGANIZATION_NAME,FALSE
"For his part, the Minister of Finance, Alejandro Zelaya, referred to the work that Korea has done for the country.",Alejandro Zelaya | PERSON_NAME; Korea | LOCATION,Alejandro Zelaya | PERSON_NAME; Korea | LOCATION,FALSE
"“Korea has long represented a very important partner for El Salvador in development and especially in infrastructure projects,” he commented, adding:",Korea | LOCATION; El Salvador | LOCATION,Korea | LOCATION; El Salvador | LOCATION,FALSE
"“The Port of Acajutla, which is the project that concerns us today, has been abandoned for a long time. This is the first government that thinks of intervening in a transcendental way in the infrastructure of the port », he said.",Port of Acajutla | FACILITY,Port of Acajutla | FACILITY,FALSE
"The director of the Department of Multilateral Operations of Korea Eximbank, Woo Young CHOI, reacted to the projects that are being worked on in conjunction with the Government of El Salvador.",Department of Multilateral Operations of Korea Eximbank | ORGANIZATION_NAME; Woo Young CHOI | PERSON_NAME; Government of El Salvador | ORGANIZATION_NAME,Department of Multilateral Operations of Korea Eximbank | ORGANIZATION_NAME; Woo Young CHOI | PERSON_NAME; Government of El Salvador | ORGANIZATION_NAME,FALSE
"« Korea Eximbank has held talks with El Salvador for two important projects: development of the Port of Acajutla and Los Chorros Project, » reiterated the director of the Department of Multilateral Operations of Korea Eximbank, Woo Young CHOI, who commented:",Korea Eximbank | ORGANIZATION_NAME; El Salvador | LOCATION; Port of Acajutla | FACILITY; Los Chorros Project | LOCATION; Department of Multilateral Operations of Korea Eximbank | ORGANIZATION_NAME; Woo Young CHOI | PERSON_NAME,Korea Eximbank | ORGANIZATION_NAME; El Salvador | LOCATION; Port of Acajutla | FACILITY; Los Chorros Project | LOCATION; Department of Multilateral Operations of Korea Eximbank | ORGANIZATION_NAME; Woo Young CHOI | PERSON_NAME,FALSE
"« We hope that Korea Eximbank and Korea will become good allies of El Salvador, » he emphasized.",Korea Eximbank | ORGANIZATION_NAME; Korea | LOCATION; El Salvador | LOCATION,Korea Eximbank | ORGANIZATION_NAME; Korea | LOCATION; El Salvador | LOCATION,FALSE
"The General Director of Penal Centers, Osiris Luna Meza, reported this Sunday that a team of 300 inmates in the confidence phase of the Zero Leisure Plan were deployed in different parts of San Salvador to participate in the mitigation and reconstruction work of communities affected by the rains.",Penal Centers | ORGANIZATION_NAME; Osiris Luna Meza | PERSON_NAME; Sunday | DATE; Zero Leisure Plan | MISCELLANEOUS; San Salvador | LOCATION,Penal Centers | ORGANIZATION_NAME; Osiris Luna Meza | PERSON_NAME; Sunday | DATE; Zero Leisure Plan | MISCELLANEOUS; San Salvador | LOCATION,FALSE
"« We have deployed 300 inmates in the confidence phase of the Zero Leisure Plan to carry out risk mitigation works in vulnerable areas of San Salvador, » said the head of Penal Centers in a series of messages published on his social networks.",Zero Leisure Plan | MISCELLANEOUS; San Salvador | LOCATION; Penal Centers | ORGANIZATION_NAME,Zero Leisure Plan | MISCELLANEOUS; San Salvador | LOCATION; Penal Centers | ORGANIZATION_NAME,FALSE
"« The work is articulated through various institutions of the Government of President Nayib Bukele, » he added.",Nayib Bukele | PERSON_NAME,Nayib Bukele | PERSON_NAME,FALSE
"The tasks that those deprived of liberty will carry out consist of work to mitigate the damage to homes, roads and other affected infrastructure, as well as tasks to clean up the debris left by water currents or flooding.",,,FALSE
"The General Directorate of Penal Centers has reiterated its commitment to work as a team together with different institutions of the Government of President Bukele, in order to support the families that have been affected by the rains of tropical storm Bonnie in different areas of San Salvador.",General Directorate of Penal Centers | ORGANIZATION_NAME; Bukele | PERSON_NAME; Bonnie | MISCELLANEOUS; San Salvador | LOCATION,General Directorate of Penal Centers | ORGANIZATION_NAME; Bukele | PERSON_NAME; Bonnie | MISCELLANEOUS; San Salvador | LOCATION,FALSE
"« Those deprived of liberty work according to the population that lives in vulnerable areas, making their workforce available to Civil Protection, » Luna pointed out in his messages to the population.",Luna | PERSON_NAME,Luna | PERSON_NAME,FALSE
"One of the commitments of the government of President Nayib Bukele is to offer recreational spaces and first-class services to national and foreign tourists, for which the authorities are promoting an infrastructure strategy on a national scale.",Nayib Bukele | PERSON_NAME,Nayib Bukele | PERSON_NAME,FALSE
"As part of this commitment are the tourism projects that are being carried out in La Libertad, such as the amusement park and the gastronomic plaza, which will be inaugurated in the coming days, said the Minister of Tourism, Morena Valdez.",La Libertad | LOCATION; Morena Valdez | PERSON_NAME,La Libertad | LOCATION; Morena Valdez | PERSON_NAME,FALSE
"« We are in the stage of finalizing details and we are going to do tests in every sense, both of the restaurants and of the mechanical games, and then we will do the inauguration. Let's be patient, but it will be done in the next few days », said the minister, who did not specify an exact date for the start of operations.",,,FALSE
"The Amusement Park is a first-class space that will have five mechanical games: the Ferris Wheel, Roller Coaster, Carousel, Frog Jump, and Boat, which have been donated by the cooperation of the People's Republic of China. The investment in this ambitious project amounts to $4 million for the improvement work of the place, informed the Ministry of Tourism (Mitur).",Amusement Park | FACILITY; People's Republic of China | LOCATION; $4 million | MONEY_CURRENCY; Ministry of Tourism | ORGANIZATION_NAME; Mitur | ORGANIZATION_NAME,Amusement Park | FACILITY; People's Republic of China | NATIONALITY_RELIGION_POLITICAL; $4 million | MONEY_CURRENCY; Ministry of Tourism | ORGANIZATION_NAME; Mitur | ORGANIZATION_NAME,TRUE
"He also explained that the Gastronomic Plaza will have 12 spaces for restaurants, which have a history of serving the Salvadoran people. The projects are part of the development of the La Libertad port.",Gastronomic Plaza | LOCATION; Salvadoran | NATIONALITY_RELIGION_POLITICAL; La Libertad | LOCATION,Gastronomic Plaza | LOCATION; Salvadoran | NATIONALITY_RELIGION_POLITICAL; La Libertad | LOCATION,FALSE
"Currently, the owners of the restaurants, which have a high percentage of progress, are in the contract stage, to later move on to the installation phase and start of operations.",,,FALSE
"« With the amusement park and the new gastronomic plaza, we are calculating that we will have more than five million national and international visitors in the area, » said the official.",amusement park | LOCATION; gastronomic plaza | LOCATION,amusement park | LOCATION; gastronomic plaza | LOCATION,FALSE
"Minister Valdez stated that in El Salvador, the tourism sector continues with positive figures and is positioning itself as one of the most visited countries in the region.",Valdez | PERSON_NAME; El Salvador | LOCATION,Valdez | PERSON_NAME; El Salvador | LOCATION,FALSE
"To date, according to Mitur data, El Salvador has received 1.1 million international tourists, which has generated about $1,189 million in foreign currency, 43% more than in the same period in 2019.","Mitur | ORGANIZATION_NAME; El Salvador | LOCATION; $1,189 million | MONEY_CURRENCY; 2019 | DATE","Mitur | ORGANIZATION_NAME; El Salvador | LOCATION; $1,189 million | MONEY_CURRENCY; 2019 | DATE",FALSE
"« There are thousands of travelers from different parts of the world who arrive in Salvadoran lands, especially tourists from the United States, from where the influx has increased by 76% in the country, » she commented.",Salvadoran | NATIONALITY_RELIGION_POLITICAL; United States | LOCATION,Salvadoran | NATIONALITY_RELIGION_POLITICAL; United States | LOCATION,FALSE
"« We have more foreign exchange earnings than in 2019 tourists are spending more. There is a 76% increase in Americans, who have entered within that 1.1 million visitors from January to June », she stated.",2019 | DATE; Americans | NATIONALITY_RELIGION_POLITICAL; January | DATE; June | DATE,2019 | DATE; Americans | NATIONALITY_RELIGION_POLITICAL; January | DATE; June | DATE,FALSE
"The official also reported that the government's commitment includes promoting more tourism in the eastern part of the country, for which they are in the process of negotiating with the Inter-American Development Bank (IDB) to obtain more than $100 million for investment in said region. The funds also include support for Salvadoran micro, small and medium enterprises.",Inter-American Development Bank | ORGANIZATION_NAME; IDB | ORGANIZATION_NAME; $100 million | MONEY_CURRENCY; Salvadoran | NATIONALITY_RELIGION_POLITICAL,Inter-American Development Bank | ORGANIZATION_NAME; IDB | ORGANIZATION_NAME; $100 million | MONEY_CURRENCY; Salvadoran | NATIONALITY_RELIGION_POLITICAL,FALSE
"Although May of this year commemorated seven years since United States oil major, ExxonMobil discovered significant hydrocarbons off the country's coasts, Guyana is yet to conduct a comprehensive study of the critical environmental receptors that could be impacted by the company's operations. Yet, the regulatory body that approves Exxon oil development and exploration projects, has determined in its most recent Screening Decision, for a new 35-well exploration campaign in the rich Stabroek Block, that impacts from the project to the fisheries sector would be low, given the distance of the project site to the coastline and fishing grounds.",May | DATE; United States | LOCATION; ExxonMobil | ORGANIZATION_NAME; Guyana | LOCATION; Exxon | ORGANIZATION_NAME; Stabroek Block | LOCATION,May | DATE; United States | LOCATION; ExxonMobil | ORGANIZATION_NAME; Guyana | LOCATION; Exxon | ORGANIZATION_NAME; Stabroek Block | LOCATION,FALSE
"This point was raised by Environmentalist, Simone Mangal-Joly during a recent interview with this newspaper. Mangal-Joly who is also a Geologist noted that the Environmental Protection Agency's (EPA) reasoning is “very narrow”.",Simone Mangal-Joly | PERSON_NAME; Mangal-Joly | PERSON_NAME; Environmental Protection Agency | ORGANIZATION_NAME; EPA | ORGANIZATION_NAME,Simone Mangal-Joly | PERSON_NAME; Mangal-Joly | PERSON_NAME; Environmental Protection Agency | ORGANIZATION_NAME; EPA | ORGANIZATION_NAME,FALSE
"“The likelihood of impacts to coastal demographics and fisheries are low given the distance of the project site to the coastline and fishing grounds,” the EPA stated in its Screening Report for the project, adding in a Public Notice that “the impacts from the proposed project / activity will be temporary ; and the impacts from the proposed project / activity will be localised.”",EPA | ORGANIZATION_NAME; Screening Report | MISCELLANEOUS,EPA | ORGANIZATION_NAME,TRUE
"However, Mangal-Joly explained that in the absence of critical offshore data, the EPA's decision is “technically unsound”.",Mangal-Joly | PERSON_NAME; EPA | ORGANIZATION_NAME,Mangal-Joly | PERSON_NAME; EPA | ORGANIZATION_NAME,FALSE
"According to her, “The question that we must ask here is whether Guyana has valuable offshore reefs, nurseries, and fish and mammal populations that may not be used by people but are valuable. These form part of an increasingly endangered marine biodiversity and food chain.”",Guyana | LOCATION,Guyana | LOCATION,FALSE
She noted that the Environmental Protection Act requires the identification of sensitive environmental receptors and analysis of potential impacts on such receptors.,Environmental Protection Act | MISCELLANEOUS,Environmental Protection Act | MISCELLANEOUS,FALSE
"However, seven years after oil was found and after four Environmental Impact Assessments (EIAs) have been approved for ExxonMobil to produce oil and gas, in addition to the numerous waivers of EIAs for exploratory drilling and use of seismic guns for Exxon and other oil companies, “no one can tell you where the sensitive environmental receptors are located relative to the various production areas and exploratory drilling activities.”",Environmental Impact Assessments | MISCELLANEOUS; EIAs | MISCELLANEOUS; ExxonMobil | ORGANIZATION_NAME; Exxon | ORGANIZATION_NAME,Environmental Impact Assessments | MISCELLANEOUS; EIAs | MISCELLANEOUS; ExxonMobil | ORGANIZATION_NAME; Exxon | ORGANIZATION_NAME,FALSE
"Mangal-Joly argued that distance alone does not show the full picture of the likely dangers encompassed in a project. “What matters is the location of activities relative to sensitive receptors, nurseries, migratory routes for fish and mammals, different seasons of year when mammals and fish might be more vulnerable mating, spawning, respectively etcetera, direction of currents and the ocean topography, the movement of the many vessels servicing offshore activities etcetera,” she argued.",Mangal-Joly | PERSON_NAME,Mangal-Joly | PERSON_NAME,FALSE
"The environmentalist contended that these basic scientific facts have been missing throughout the permitting process. In fact, she said that nowhere in any EIA or EPA Screening Report for waived EIAs is there any acknowledgement or assessment of the cumulative effect of the exclusion of fishermen over time and space from fishing grounds to accommodate offshore oil and gas service vessels. This includes the many vessels bringing waste to shore, Mangal-Joly noted, explaining that “those exclusions do very much affect offshore as well as near shore fishers.”",EIA | MISCELLANEOUS; EPA | ORGANIZATION_NAME; Screening Report | MISCELLANEOUS; EIAs | MISCELLANEOUS; Mangal-Joly | PERSON_NAME,EIA | MISCELLANEOUS; EPA | ORGANIZATION_NAME; EIAs | MISCELLANEOUS; Mangal-Joly | PERSON_NAME,TRUE
"She told this newspaper, “The truth is that all the conclusions made in the EIAs and by the EPA that impacts would be low have never been scientifically supported. Everything is just being assumed to have a low impact.”",EIAs | MISCELLANEOUS; EPA | ORGANIZATION_NAME,EIAs | MISCELLANEOUS; EPA | ORGANIZATION_NAME,FALSE
"Moreover, the environmentalist argued that oil companies such as ExxonMobil and Hess would not dare submit an EIA in their home countries without basic scientific information inclusive of a geospatial map, showing the location of their activities relative to sensitive environmental receptors and current directions.",ExxonMobil | ORGANIZATION_NAME; Hess | ORGANIZATION_NAME; EIA | MISCELLANEOUS,ExxonMobil | ORGANIZATION_NAME; Hess | ORGANIZATION_NAME; EIA | MISCELLANEOUS,FALSE
"To this end, Mangal-Joly said, “They are running a multi-billion-dollar profit outfit offshore Guyana and have millions to give to hospitals and things that gets their logos plastered everywhere and ingratiates themselves into our society, so why can ' t they pay a relative pittance for appropriate studies to meet rock bottom standards when it comes to the EIAs that are getting them their permits?”",Mangal-Joly | PERSON_NAME; billion-dollar | MONEY_CURRENCY; Guyana | LOCATION; EIAs | MISCELLANEOUS,Mangal-Joly | PERSON_NAME; billion-dollar | MONEY_CURRENCY; Guyana | LOCATION; EIAs | MISCELLANEOUS,FALSE
35-well Stabroek Block drilling campaign,Stabroek Block | FACILITY,Stabroek Block | FACILITY,FALSE
"Esso Exploration and Production Guyana Limited (EEPGL) commonly referred to as ExxonMobil Guyana, intends to commence the 35 well campaign in the third quarter of 2023, signaling that if discoveries are made, well tests may be performed. Conclusion of the proposed drilling campaign is expected by the fourth quarter of 2028.",Esso Exploration and Production Guyana Limited | ORGANIZATION_NAME; EEPGL | ORGANIZATION_NAME; ExxonMobil Guyana | ORGANIZATION_NAME; 2023 | DATE; 2028 | DATE,Esso Exploration and Production Guyana Limited | ORGANIZATION_NAME; EEPGL | ORGANIZATION_NAME; ExxonMobil Guyana | ORGANIZATION_NAME; 2023 | DATE; 2028 | DATE,FALSE
"The Project Summary explains, “The exact locations of the 35 exploration / appraisal wells comprising the Project have not yet been finalised. While some of the 35 wells will be drilled for exploration purposes, it is also possible that some of the wells may be drilled as appraisal wells within the proximity of previously drilled exploration areas. Therefore, four areas of interest have been identified within the Stabroek Block as the possible locations for the proposed 35 exploration / appraisal wells to occur.”",Stabroek Block | LOCATION,Stabroek Block | LOCATION,FALSE
"The document notes that EEPGL-the Stabroek Block operator-is acting on behalf of itself and China National Offshore Oil Corporation (CNOOC) Petroleum Guyana Limited, and Hess Guyana Exploration Limited in seeking an Environmental Authorization to carry out the activities.",EEPGL | ORGANIZATION_NAME; Stabroek Block | LOCATION; China National Offshore Oil Corporation | ORGANIZATION_NAME; CNOOC | ORGANIZATION_NAME; Petroleum Guyana Limited | ORGANIZATION_NAME; Hess Guyana Exploration Limited | ORGANIZATION_NAME,EEPGL | ORGANIZATION_NAME; Stabroek Block | LOCATION; China National Offshore Oil Corporation | ORGANIZATION_NAME; CNOOC | ORGANIZATION_NAME; Petroleum Guyana Limited | ORGANIZATION_NAME; Hess Guyana Exploration Limited | ORGANIZATION_NAME,FALSE
"The Stabroek Block is located approximately 200 kilometers offshore in Guyana waters, where EEPGL has conducted substantial exploration and development activities to date.",Stabroek Block | LOCATION; Guyana | LOCATION; EEPGL | ORGANIZATION_NAME,Stabroek Block | LOCATION; Guyana | LOCATION; EEPGL | ORGANIZATION_NAME,FALSE
"EEPGL currently has six drill ships operating offshore Guyana: the Stena Carron, the Stena DrillMAX, the Noble Bob Douglas, the Noble Tom Madden, the Noble Don Taylor, and the Noble Sam Croft. The wells could be drilled by any one of these six drill ships.",EEPGL | ORGANIZATION_NAME; Guyana | LOCATION; Stena Carron | FACILITY; Stena DrillMAX | FACILITY; Noble Bob Douglas | FACILITY; Noble Tom Madden | FACILITY; Noble Don Taylor | FACILITY; Noble Sam Croft | FACILITY,EEPGL | ORGANIZATION_NAME; Guyana | LOCATION; Stena Carron | FACILITY; Stena DrillMAX | FACILITY; Noble Bob Douglas | FACILITY; Noble Tom Madden | FACILITY; Noble Don Taylor | FACILITY; Noble Sam Croft | FACILITY,FALSE
"The drilling of the exploration / appraisal well (s) in the Stabroek Block is expected to potentially occur simultaneously with other drilling activities, including: The Liza Phase 1 Project well drilling and production operations ; The Liza Phase 2 Development Project well drilling programme and production operations ; The Payara Development Project well drilling programme, installation, and start of production ; Ongoing exploration / appraisal well drilling operations in the Stabroek Block covered under a 25-well campaign approved on 1 October 2019 ; The Yellowtail Development Project well drilling programme and installation operations ; and two 12 well campaigns in the Kaieteur and Canje oil blocks for which environmental authorization is currently being sought.",Stabroek Block | LOCATION; Liza Phase 1 Project | MISCELLANEOUS; Liza Phase 2 Development Project | MISCELLANEOUS; Payara Development Project | MISCELLANEOUS; 1 October 2019 | DATE; Yellowtail Development Project | MISCELLANEOUS; Kaieteur | LOCATION; Canje | LOCATION,Stabroek Block | LOCATION; Liza Phase 1 Project | MISCELLANEOUS; Liza Phase 2 Development Project | MISCELLANEOUS; Payara Development Project | MISCELLANEOUS; 1 October 2019 | DATE; Yellowtail Development Project | MISCELLANEOUS; Kaieteur | LOCATION; Canje | LOCATION,FALSE
"As such, the EPA has ordered that a Cumulative Impact Assessment (CIA) be conducted.",EPA | ORGANIZATION_NAME; Cumulative Impact Assessment | MISCELLANEOUS; CIA | MISCELLANEOUS,EPA | ORGANIZATION_NAME; Cumulative Impact Assessment | MISCELLANEOUS; CIA | MISCELLANEOUS,FALSE
"In the regulator's screening report, it was explained “It can be concluded based on the existing data, technical review and exercise of discretion that the environmental and human impacts from the proposed 35 multi-well exploratory and appraisal drilling are known.” EPA said that while the likelihood of some of the impacts from the project were noted to be high, the severity of these impacts' ranges from low to medium, once mitigation measures outlined, are implemented.",EPA | ORGANIZATION_NAME,EPA | ORGANIZATION_NAME,FALSE
""" The (mission) is an unprecedented initiative aimed at producing structural reform in the administration of Honduran justice,”",Honduran | NATIONALITY_RELIGION_POLITICAL,Honduran | NATIONALITY_RELIGION_POLITICAL,FALSE
"stated Juan Jimenez former Peruvian justice minister, who will serve as the leader and spokesman. He said $22 billion or 2 percent of Honduras' gross domestic product is lost to corruption every year.",Juan Jimenez | PERSON_NAME; Peruvian | NATIONALITY_RELIGION_POLITICAL; $22 billion | MONEY_CURRENCY; Honduras | LOCATION,Juan Jimenez | PERSON_NAME; Peruvian | NATIONALITY_RELIGION_POLITICAL; $22 billion | MONEY_CURRENCY; Honduras | LOCATION,FALSE
"In January, Honduran President Juan Orlando Hernandez signed the agreement allowing creation of the Organization of American States mission. It is made up of 30 foreign investigators, judges and prosecutors as well as Honduran counterparts.",January | DATE; Honduran | NATIONALITY_RELIGION_POLITICAL; Juan Orlando Hernandez | PERSON_NAME; Organization of American States | ORGANIZATION_NAME,January | DATE; Honduran | NATIONALITY_RELIGION_POLITICAL; Juan Orlando Hernandez | PERSON_NAME; Organization of American States | ORGANIZATION_NAME,FALSE
Organization of American States “OAS” Secretary General Luis Almagro of Uruguay said in a statement that in seven years Honduras could be self-sufficient in handling its own corruption cases.,Organization of American States | ORGANIZATION_NAME; OAS | ORGANIZATION_NAME; Luis Almagro | PERSON_NAME; Uruguay | LOCATION; Honduras | LOCATION,Organization of American States | ORGANIZATION_NAME; OAS | ORGANIZATION_NAME; Luis Almagro | PERSON_NAME; Uruguay | LOCATION; Honduras | LOCATION,FALSE
"The mission followed months of street protests after a big scandal in the Honduran social security system. Protesters had wanted a United Nations investigatory body like the one set up in Guatemala, but Hernandez agreed to the OAS body.",Honduran | NATIONALITY_RELIGION_POLITICAL; United Nations | ORGANIZATION_NAME; Guatemala | LOCATION; Hernandez | PERSON_NAME; OAS | ORGANIZATION_NAME,Honduran | NATIONALITY_RELIGION_POLITICAL; United Nations | ORGANIZATION_NAME; Guatemala | LOCATION; Hernandez | PERSON_NAME; OAS | ORGANIZATION_NAME,FALSE
"Ariel Varela, leader of the so-called Indignant Opposition, which led the protests, said the mission is not what they demanded.",Ariel Varela | PERSON_NAME; Indignant Opposition | ORGANIZATION_NAME,Ariel Varela | PERSON_NAME; Indignant Opposition | ORGANIZATION_NAME,FALSE
"“But it is an achievement of the people in the streets and it is what we have,”",,,FALSE
he said. Although he and many Honduran citizens believe this whole process is yet another “political stunt” by President Juan Orlando Hernandez as he begins to put in motion a plan for reelection.,Honduran | NATIONALITY_RELIGION_POLITICAL; Juan Orlando Hernandez | PERSON_NAME,Honduran | NATIONALITY_RELIGION_POLITICAL; Juan Orlando Hernandez | PERSON_NAME,FALSE
"The U. N. body in neighboring Guatemala has produced stunning results, including the resignations and arrests of the president and vice-president.",U. N. | ORGANIZATION_NAME; Guatemala | LOCATION,U. N. | ORGANIZATION_NAME; Guatemala | LOCATION,FALSE
"The Honduran mission will choose which cases it investigates, but has let it be known there are 13, including the IHSS (social security) scandal. In that case, some $300 million US Dollars allegedly was funneled out of the system.",Honduran | NATIONALITY_RELIGION_POLITICAL; IHSS | ORGANIZATION_NAME; $300 million US Dollars | MONEY_CURRENCY,Honduran | NATIONALITY_RELIGION_POLITICAL; IHSS | ORGANIZATION_NAME; $300 million US Dollars | MONEY_CURRENCY,FALSE
Life in Honduras!,Honduras | LOCATION,Honduras | LOCATION,FALSE
"When it's freezing cold in many parts of the world, in Honduras the sun is always shining ; because of its tropical location, every day of the year people can enjoy pleasant weather, with an average annual temperature of 27 º C (80 º F), so climate is no obstacle to enjoying each and every day.",Honduras | LOCATION,Honduras | LOCATION,FALSE
"The summer is simply spectacular, whether you ' re going to the beach or the mountains, and to make it easier for everyone to enjoy the wonders of Honduras.",Honduras | LOCATION,Honduras | LOCATION,FALSE
Travel back through time can be achieved within hours or in a few days …,,,FALSE
"Discover the colonial city of Comayagua, with streets and churches built in the 16th century, featuring the oldest clock in the Americas made in the year 1100, which is still running ; be a spectator or join in a spectacle of color and religious faith with the creation of astonishing carpets of flowers, sawdust and other materials, carpets with religious motifs traversed by processions in Holy Week (Easter or as we call it Honduras Semana Santa) ; just two hours from here is Lake Yojoa with a vast range of biodiversity at your fingertips, 802 species of plants, 407 species of birds, 54 species of mammals, as a small sample of the natural wealth you can enjoy just off the highway ; on the shores of the lake is the archeological park, “Los Naranjos,” a site where you can discover buildings and archeological remains more than 2500 years old, built by the Protolencas 800 years before the time of Christ ; just minutes away is the Pulhapanzak waterfall, a majestic torrent of falling water more than 43 meters high, which you can cross by canopy tour, dive in, or simply or immerse yourself in its crystalline waters …",Comayagua | LOCATION; Americas | LOCATION; 1100 | DATE; Holy Week | MISCELLANEOUS; Easter | DATE; Honduras Semana Santa | MISCELLANEOUS; Lake Yojoa | LOCATION; Los Naranjos | LOCATION; Protolencas | NATIONALITY_RELIGION_POLITICAL; Christ | DATE; Pulhapanzak waterfall | LOCATION,Comayagua | LOCATION; Americas | LOCATION; 1100 | DATE; Holy Week | MISCELLANEOUS; Easter | MISCELLANEOUS; Honduras Semana Santa | MISCELLANEOUS; Lake Yojoa | LOCATION; Los Naranjos | LOCATION; Protolencas | NATIONALITY_RELIGION_POLITICAL; Pulhapanzak waterfall | LOCATION,TRUE
"Because in Honduras there is so much to see, share and enjoy, getting in touch with vibrant cultures thousands of years old, the Lenca people living in western Honduras, a people who wear distinctive, brightly colored clothes, still making crafts as they have been doing for centuries ; cities such as Gracias, Lempira, where the indigenous Lencas stride proudly down cobblestoned streets built by the Spaniards ; come shopping in the market and get lost in the dazzling colorful array of fruits, vegetables, woven fabrics and irresistible sweets ; only minutes away, ramp up your adrenaline to the max going over the mountains 350 meters above the ground in the highest canopy tour in Central America – then, to relax, plunge into thermal springs enveloped in an atmosphere of enchantment …",Honduras | LOCATION; Lenca | NATIONALITY_RELIGION_POLITICAL; western Honduras | LOCATION; Gracias | LOCATION; Lempira | LOCATION; Lencas | NATIONALITY_RELIGION_POLITICAL; Spaniards | NATIONALITY_RELIGION_POLITICAL; Central America | LOCATION,Honduras | LOCATION; Lenca | NATIONALITY_RELIGION_POLITICAL; western Honduras | LOCATION; Gracias | LOCATION; Lempira | LOCATION; Lencas | NATIONALITY_RELIGION_POLITICAL; Spaniards | NATIONALITY_RELIGION_POLITICAL; Central America | LOCATION,FALSE
"When it comes to beaches, Honduras is one the world's most splendid destinations, with the clearest seas on the planet, the largest coral reef in the Americas and second largest in the world ; here in the Bay Islands of Honduras you can find the healthiest, most pristine reefs, and one of the 10 best sites on earth for diving, with abundant ocean life, dolphins, whale sharks, starfish and hundreds of species who can be seen without your even having to get in the water, a natural aquarium of unimaginable dimensions.",Honduras | LOCATION; Americas | LOCATION; Bay Islands of Honduras | LOCATION,Honduras | LOCATION; Americas | LOCATION; Bay Islands of Honduras | LOCATION,FALSE
"Nature, history, living cultures, biodiversity, cities, wonderful people, exquisite cuisine, a true Paradise where all that's missing is you!!",,,FALSE
"The director, producer and founder of The Explorers Network, Olivier Chiabodo, announced at a press conference in La Campa, Lempira, that the first published work the company will feature about Honduras will be on the findings of Kaha Kamasa Honduras (La Ciudad Blanca Honduras in Miskito).","The Explorers Network | ORGANIZATION_NAME; Olivier Chiabodo | PERSON_NAME; La Campa, Lempira | LOCATION; Honduras | LOCATION; Kaha Kamasa Honduras | LOCATION; La Ciudad Blanca Honduras | LOCATION; Miskito | LOCATION","The Explorers Network | ORGANIZATION_NAME; Olivier Chiabodo | PERSON_NAME; La Campa, Lempira | LOCATION; Honduras | LOCATION; Kaha Kamasa Honduras | LOCATION; La Ciudad Blanca Honduras | LOCATION; Miskito | LOCATION",FALSE
"“The first report will be a small story of the White City in “Paris Match” (a French magazine), as it is paramount at this time,” said Chiabodo, whose team has been in the country since last weekend.",the White City | LOCATION; Paris Match | ORGANIZATION_NAME; French | NATIONALITY_RELIGION_POLITICAL; Chiabodo | PERSON_NAME,the White City | LOCATION; Paris Match | BRAND; French | NATIONALITY_RELIGION_POLITICAL; Chiabodo | PERSON_NAME,TRUE
"Next week they expect to visit Kaha Kamasa, also known as the “City of Monkey God “, where there lived a civilization that scientists say is dating from 1000 to 1500 years after Christ, and is located in the jungle of the Honduran Mosquitia.",Kaha Kamasa | LOCATION; City of Monkey God | LOCATION; Christ | PERSON_NAME; Honduran | NATIONALITY_RELIGION_POLITICAL; Mosquitia | LOCATION,Kaha Kamasa | LOCATION; City of Monkey God | LOCATION; Honduran | NATIONALITY_RELIGION_POLITICAL; Mosquitia | LOCATION,TRUE
