text,old_entities,new_entities,is_updated
"With rubber prices nose-diving, land-owning Christians are disposing them off and migrating to either the US or Canada ; leaving their aged parents behind. These lands are mostly bought by Muslims. So while the Muslim population graph keeps a steady growth, while that of the Christians has come down.",Christians | NATIONALITY_RELIGION_POLITICAL; US | LOCATION; Canada | LOCATION; Muslims | NATIONALITY_RELIGION_POLITICAL; Muslim | NATIONALITY_RELIGION_POLITICAL,Christians | NATIONALITY_RELIGION_POLITICAL; US | LOCATION; Canada | LOCATION; Muslims | NATIONALITY_RELIGION_POLITICAL; Muslim | NATIONALITY_RELIGION_POLITICAL,FALSE
"The dwindling number at Sunday congregations has alarmed the priests. Only last year a diocese under the Syro-Malabar Church (the largest Christian community in Kerala) in central Kerala had announced a welfare scheme for families with five or more children, a move seen as an incentive to increase its population. Imagine the situation, had such a call come from a Muslim cleric.",Sunday | DATE; Syro-Malabar Church | ORGANIZATION_NAME; Christian | NATIONALITY_RELIGION_POLITICAL; Kerala | LOCATION; Muslim | NATIONALITY_RELIGION_POLITICAL,Sunday | DATE; Syro-Malabar Church | ORGANIZATION_NAME; Christian | NATIONALITY_RELIGION_POLITICAL; Kerala | LOCATION; Muslim | NATIONALITY_RELIGION_POLITICAL,FALSE
"Politicians also play their part in fomenting division. Successive governments, both right and left, have taken a lenient view towards those who profess / preach hate. This is applicable to all three communities. While the common refrain is that people of Kerala cannot be swayed by communal passions, political parties continue to play community politics whenever and wherever it suits them.",Kerala | LOCATION,Kerala | LOCATION,FALSE
"A politician like George surviving in Kerala is itself a classic example of this phenomenon. Despite this hate speech, Kerala is sure to witness George being welcomed into its fold, either by the Left LDF or the right UDF. Then it will be proclaimed as a 'victory for secularism' since George has been weaned away from ' religious fundamentalists'. And the same George will grace their meetings and speak eloquent about secularism.",George | PERSON_NAME; Kerala | LOCATION; Left | NATIONALITY_RELIGION_POLITICAL; LDF | ORGANIZATION_NAME; UDF | ORGANIZATION_NAME,George | PERSON_NAME; Kerala | LOCATION; Left | NATIONALITY_RELIGION_POLITICAL; LDF | ORGANIZATION_NAME; UDF | ORGANIZATION_NAME,FALSE
"In the case of George, too, there are many who see an ulterior motive on the part of the Left government in hastily arresting him under Section 153 A of the IPC. Such alacrity was not shown in cases where prominent hate spreaders such as Hindu Aikyavedi's K P Sasikala, famous for her venomous speeches, or Vellappalli Natesan of the SNDP made objectionable comments, not to speak of various Muslim clerics manning madrasas across the state.",George | PERSON_NAME; IPC | MISCELLANEOUS; Hindu Aikyavedi | ORGANIZATION_NAME; K P Sasikala | PERSON_NAME; Vellappalli Natesan | PERSON_NAME; SNDP | ORGANIZATION_NAME; Muslim | NATIONALITY_RELIGION_POLITICAL,George | PERSON_NAME; IPC | MISCELLANEOUS; Hindu Aikyavedi | ORGANIZATION_NAME; K P Sasikala | PERSON_NAME; Vellappalli Natesan | PERSON_NAME; SNDP | ORGANIZATION_NAME; Muslim | NATIONALITY_RELIGION_POLITICAL,FALSE
"It is said that the police arrested George from his house in the wee hours of Sunday, 4 8 hours after his speech, hoping that their political masters would be too glad to go public taking credit for the action a day before Eid. Only the Magistrate turned spoilsport by granting George bail with certain conditions, which he merrily flouted by telling newspersons after his release that he “sticks to whatever he had said”.",George | PERSON_NAME; Sunday | MISCELLANEOUS; Eid | DATE,George | PERSON_NAME; Sunday | DATE; Eid | MISCELLANEOUS,TRUE
It will be foolhardy to dismiss George's comments as yet another show put up by a turncoat for his own political survival. What he said last Friday is gaining acceptance among a large section of the people of Kerala. Their number is only increasing and not decreasing by the day.,George | PERSON_NAME; Friday | DATE; Kerala | LOCATION,George | PERSON_NAME; Friday | DATE; Kerala | LOCATION,FALSE
"I followed Raja for days from morning till evening to know more about her. Still when she clenches the sharp chopper, I get anxious and scared. Then she chops a piece of boned-meat, the sound of the breaking bones keeps echoing in my head.",Raja | PERSON_NAME,Raja | PERSON_NAME,FALSE
"Some 8 kilometers away from Budgam district in central Kashmir, is Chitru Danger Pora where a lady runs a meat shop. Kashmir being a man-dominated society scarcely permits women to do work that they think are men-only domains. This female butcher has broken such a stereotype by opening a meat shop in her small village Chitru.",Budgam | LOCATION; Kashmir | LOCATION; Chitru Danger Pora | LOCATION; Chitru | LOCATION,Budgam | LOCATION; Kashmir | LOCATION; Chitru Danger Pora | LOCATION; Chitru | LOCATION,FALSE
The village is surrounded by hundreds of brick kilns where mostly non-locals labourers come to work during the summer season. After working the whole day they go into the small market of the village and buy meat from Raja's shop.,Raja | PERSON_NAME,Raja | PERSON_NAME,FALSE
46-year-old Raja opened her meat shop some years ago to assist her husband financially. Her husband works in a different meat shop located in a different village of Budgam district. The wife's shop is near their house and the husband goes outside his village. Both encourage each other to keep working to give better education to their children.,Raja | PERSON_NAME; Budgam | LOCATION,Raja | PERSON_NAME; Budgam | LOCATION,FALSE
"The lady has a simple face, but it turns a bit aggressive while dicing meat into perfect square pieces which are considered a hallmark of a butcher. She is flawless and confident as she serves the customers who were waiting in queue for their turn.",,,FALSE
"Raja's shop is small. It has a portable bed which she ordered specially from Delhi on which she sits, a weighing scale, a lanky pointed knife and some large hooks on which she hangs the meat.",Raja | PERSON_NAME; Delhi | LOCATION,Raja | PERSON_NAME; Delhi | LOCATION,FALSE
"On asking her how and why she became a butcher she replied, “we started having financial troubles, as my husband was the only bread-winner in the whole family. One day I asked my husband if he could permit me to open a meat shop. At first he was disturbed and didn ' t respond to my question for days. But I kept on asking him. He had no choice but to allow me to open my shop because of increased financial hardship after the continuous 3-year lockdown in Kashmir "".",Kashmir | LOCATION,Kashmir | LOCATION,FALSE
""" My husband slaughtered farm animals at home. I started following him from how to slaughter to how to cut it into smaller pieces. It took me months to understand the whole process of working as a butcher. Operating a meat shop is not as simple a task as it may look like. I had to learn how to deal with customers. This is a business where one should keep eyebrows high and our shoulders should be tall”.",,,FALSE
"Raja says that “when a woman learns to earn she can bring the world into her own hands instead of wasting time talking about others. I chose to earn. Every woman complains about being pessimistic and being targeted by their husbands who don ' t give them money but it's always up to our shoulders how we can become independent. """,Raja | PERSON_NAME,Raja | PERSON_NAME,FALSE
"She added that ""only one can understand the feeling of having money and being self-sufficient. I not only handle things for myself but for my family as well. When I have money in my pocket I don ' t have to ask my husband for money. My husband never asks me where I spend my money nor does he know how I manage my kitchen. I spend hours at a shop. In between I come home to check my kitchen because I have to cook for my family as well. I manage both things at the same time. This is how I make the ends meet. Without the support of my husband all this was not possible. He taught me like a teacher, assisted me, facilitated me, that is how I have become what I am.""",,,FALSE
""" There are not single women in this field because they recognise this is for men only but we women can do anything if we want to. In the beginning it was difficult. I was timid because every person strolling through my shop used to stop their cars, bikes and stare at me which used to make me feel so uncomfortable.” said Raja.",Raja | PERSON_NAME,Raja | PERSON_NAME,FALSE
"“My husband and I wake up in the morning and run towards our farm where we pick the best animals for slaughter then he divides it into two parts, one I keep for my shop and the rest he takes in his shop. Sometimes after coming home we talk about who earned more in the day”.",,,FALSE
Raja would like her children to also learn this business but for now feels education is most important for them.,Raja | PERSON_NAME,Raja | PERSON_NAME,FALSE
The recent communal clashes reported during the Ram Navami festival from the different parts of the country suggest that the Hindu zealots have taken over the law order in their hands. They unleashed a reign of terror on the Muslim minority and there is none to stop them from doing so. This suggests that India has outsourced law and order to the Hindutva lumpen and the peace-loving Indians are watching the dance of death helplessly and hopelessly.,Ram Navami | MISCELLANEOUS; Hindu | NATIONALITY_RELIGION_POLITICAL; Muslim | NATIONALITY_RELIGION_POLITICAL; India | ORGANIZATION_NAME; Hindutva | NATIONALITY_RELIGION_POLITICAL; Indians | NATIONALITY_RELIGION_POLITICAL,Ram Navami | MISCELLANEOUS; Hindu | NATIONALITY_RELIGION_POLITICAL; Muslim | NATIONALITY_RELIGION_POLITICAL; India | ORGANIZATION_NAME; Hindutva | NATIONALITY_RELIGION_POLITICAL; Indians | NATIONALITY_RELIGION_POLITICAL,FALSE
The sheer number of communal clashes reported from different parts of the country suggests that India is grappling with a civil war-like situation. The Hindu communal anger has reached its boiling point and the only genocide of the Muslims can pacify their anger.,India | LOCATION; Hindu | NATIONALITY_RELIGION_POLITICAL; Muslims | NATIONALITY_RELIGION_POLITICAL,India | LOCATION; Hindu | NATIONALITY_RELIGION_POLITICAL; Muslims | NATIONALITY_RELIGION_POLITICAL,FALSE
Welcome to new India. This is “Post-Truth India-The brand new republic.” Here is a compilation of communal clashes that erupted in different parts of India during the Ram Navami festival in 2022.,India | LOCATION; Ram Navami | MISCELLANEOUS; 2022 | DATE,India | LOCATION; Ram Navami | MISCELLANEOUS; 2022 | DATE,FALSE
"Arson and violence took place in Khambhat town of Anand district in Gujarat. An unidentified body of a 60 years old man was found there. In the Himmatnagar town of Sabarkantha district in Gujarat, violence erupted when a Hindu procession entered the Muslim-dominated Chhaparia area, and the two communities engaged in a verbal duel leading to incidence of stone-pelting and arson being reported there.",Khambhat | LOCATION; Anand | LOCATION; Gujarat | LOCATION; Himmatnagar | LOCATION; Sabarkantha | LOCATION; Hindu | NATIONALITY_RELIGION_POLITICAL; Muslim | NATIONALITY_RELIGION_POLITICAL; Chhaparia | LOCATION,Khambhat | LOCATION; Anand | LOCATION; Gujarat | LOCATION; Himmatnagar | LOCATION; Sabarkantha | LOCATION; Hindu | NATIONALITY_RELIGION_POLITICAL; Muslim | NATIONALITY_RELIGION_POLITICAL; Chhaparia | LOCATION,FALSE
The incidents of stone-pelting and arson were also reported from Khargone in Madhya Pradesh. Here also Hindu procession was taken through a Muslim-majority locality playing Hindu religious music on loudspeakers during Ram Navami processions. Videos show houses belonging to poor Muslims being destroyed by the mob with angry Muslims looking at them as bystanders.,Khargone | LOCATION; Madhya Pradesh | LOCATION; Hindu | NATIONALITY_RELIGION_POLITICAL; Muslim | NATIONALITY_RELIGION_POLITICAL; Ram Navami | MISCELLANEOUS; Muslims | NATIONALITY_RELIGION_POLITICAL,Khargone | LOCATION; Madhya Pradesh | LOCATION; Hindu | NATIONALITY_RELIGION_POLITICAL; Muslim | NATIONALITY_RELIGION_POLITICAL; Ram Navami | MISCELLANEOUS; Muslims | NATIONALITY_RELIGION_POLITICAL,FALSE
"In Khargone, controversial Hindu leader Kapil Mishra was present tweeting in Hindi, “Not Musa, not Burhan, only Jai Jai Shri Ram.”",Khargone | LOCATION; Hindu | NATIONALITY_RELIGION_POLITICAL; Kapil Mishra | PERSON_NAME; Hindi | NATIONALITY_RELIGION_POLITICAL; Musa | PERSON_NAME; Burhan | PERSON_NAME; Jai Shri Ram | MISCELLANEOUS,Khargone | LOCATION; Hindu | NATIONALITY_RELIGION_POLITICAL; Kapil Mishra | PERSON_NAME; Hindi | NATIONALITY_RELIGION_POLITICAL; Musa | PERSON_NAME; Burhan | PERSON_NAME; Jai Shri Ram | MISCELLANEOUS,FALSE
Again in Madhya Pradesh clashes between Hindus and Muslims were also reported in the Barwani district during the Ram Navami festival.,Madhya Pradesh | LOCATION; Hindus | NATIONALITY_RELIGION_POLITICAL; Muslims | NATIONALITY_RELIGION_POLITICAL; Barwani | LOCATION; Ram Navami | MISCELLANEOUS,Madhya Pradesh | LOCATION; Hindus | NATIONALITY_RELIGION_POLITICAL; Muslims | NATIONALITY_RELIGION_POLITICAL; Barwani | LOCATION; Ram Navami | MISCELLANEOUS,FALSE
"In West Bengal, communal clashes broke out in the Shibpur area of Howrah district where ruckus took place during the Ram Navami procession. There at least ten people were injured during the clashes, among which, condition of one was reported to be critical. Several shops were ransacked in West Bengal's Bankura as well.",West Bengal | LOCATION; Shibpur | LOCATION; Howrah | LOCATION; Ram Navami | MISCELLANEOUS; West Bengal's Bankura | LOCATION,West Bengal | LOCATION; Shibpur | LOCATION; Howrah | LOCATION; Ram Navami | MISCELLANEOUS; West Bengal's Bankura | LOCATION,FALSE
"In Lohardaga, Jharkhand, the incidence of stone-pelting was reported during the Ram Navami procession. At least three people were critically injured during the clashes and one among them succumbed to the injuries.","Lohardaga, Jharkhand | LOCATION; Ram Navami | MISCELLANEOUS","Lohardaga, Jharkhand | LOCATION; Ram Navami | MISCELLANEOUS",FALSE
"In the Muzaffarpur district of Bihar, Hindu thugs were seen brandishing swords and entering a mosque premises trying to hang saffron flags on top of the mosque's minarets.",Muzaffarpur | LOCATION; Bihar | LOCATION; Hindu | NATIONALITY_RELIGION_POLITICAL,Muzaffarpur | LOCATION; Bihar | LOCATION; Hindu | NATIONALITY_RELIGION_POLITICAL,FALSE
"In Goa, Hindu Muslim clashes broke out in the Baina area of Vasco. Here Hindu youths from the Sancoale locality carried out a two-wheeler procession shouting provocative slogans against the Muslims. This resulted in verbal clashes first and then the incidence of pelting of stones took place in the Islampur-Baina area.",Goa | LOCATION; Hindu | NATIONALITY_RELIGION_POLITICAL; Muslim | NATIONALITY_RELIGION_POLITICAL; Baina | LOCATION; Vasco | LOCATION; Sancoale | LOCATION; Muslims | NATIONALITY_RELIGION_POLITICAL; Islampur-Baina | LOCATION,Goa | LOCATION; Hindu | NATIONALITY_RELIGION_POLITICAL; Muslim | NATIONALITY_RELIGION_POLITICAL; Baina | LOCATION; Vasco | LOCATION; Sancoale | LOCATION; Muslims | NATIONALITY_RELIGION_POLITICAL; Islampur-Baina | LOCATION,FALSE
In the Mankhurd area of Mumbai 15-20 miscreants ransacked some 20 to 25 vehicles in the middle of the night on the Ram Navami day and escaped.,Mankhurd | LOCATION; Mumbai | LOCATION; Ram Navami | DATE,Mankhurd | LOCATION; Mumbai | LOCATION; Ram Navami | DATE,FALSE
In Delhi's Jawaharlal Nehru University clashes broke out in a hostel mess when some students clashed with another group of students who objected to Chicken being served on the Ram Navami day.,Delhi | LOCATION; Jawaharlal Nehru University | ORGANIZATION_NAME; Ram Navami | MISCELLANEOUS,Delhi | LOCATION; Jawaharlal Nehru University | ORGANIZATION_NAME; Ram Navami | MISCELLANEOUS,FALSE
"In Karnataka at Mulbagal in the Kolar district, miscreants pelted stones at a Sri Rama Shobha Yatra procession on the eve of the Ram Navami festival. In the ensuing clashes, some bikes were set ablaze and the windshields of two cars were damaged.",Karnataka | LOCATION; Mulbagal | LOCATION; Kolar | LOCATION; Sri Rama Shobha Yatra | MISCELLANEOUS; Ram Navami | MISCELLANEOUS,Karnataka | LOCATION; Mulbagal | LOCATION; Kolar | LOCATION; Sri Rama Shobha Yatra | MISCELLANEOUS; Ram Navami | MISCELLANEOUS,FALSE
"Related to Ram Navami violence, a video has gone viral where a Hindu priest in UP is heard threatening the Muslims that if any of their youth is seen looking at the Hindu girls, the Hindu boys will go inside the Muslim houses and rape their women.",Ram Navami | MISCELLANEOUS; Hindu | NATIONALITY_RELIGION_POLITICAL; UP | LOCATION; Muslims | NATIONALITY_RELIGION_POLITICAL; Muslim | NATIONALITY_RELIGION_POLITICAL,Ram Navami | MISCELLANEOUS; Hindu | NATIONALITY_RELIGION_POLITICAL; UP | LOCATION; Muslims | NATIONALITY_RELIGION_POLITICAL; Muslim | NATIONALITY_RELIGION_POLITICAL,FALSE
"Another video that has purported shows that Muslims are engaged in Ramadan prayers (Tarawih) in a mosque, where a large Hindu lumpen has gathered playing DJ music to provoke the faithful Muslims.",Muslims | NATIONALITY_RELIGION_POLITICAL; Ramadan | DATE; Tarawih | MISCELLANEOUS; Hindu | NATIONALITY_RELIGION_POLITICAL,Muslims | NATIONALITY_RELIGION_POLITICAL; Ramadan | MISCELLANEOUS; Tarawih | MISCELLANEOUS; Hindu | NATIONALITY_RELIGION_POLITICAL,TRUE
"The most conspicuous feature is the role of the police during the Ram Navami communal clashes. The law enforcing authority is seen standing like an onlooker as the rioters are having a field day attacking the Muslims. Had the police been vigilant, the violence could have been nipped in the bud. The hoodlums should have booked before taking the procession giving them no chance of creating any untoward incident.",Ram Navami | MISCELLANEOUS; Muslims | NATIONALITY_RELIGION_POLITICAL,Ram Navami | MISCELLANEOUS; Muslims | NATIONALITY_RELIGION_POLITICAL,FALSE
The reports from across the country suggest that the police swung into action only after the violence has taken place when the damage is already done. Questions are asked about why the police did make foolproof arrangements before the Ram Navami festival when they know very that for several years breach of communal harmony is taking place.,Ram Navami | MISCELLANEOUS,Ram Navami | MISCELLANEOUS,FALSE
Another conspicuous feature in this Ram Navami episode is the role of religious leaders from both communities. None of the community's religious leaders made any effort to appeal to maintain communal harmony and celebrate the festival in a peaceful manner. The religious leaders' non-interference allowed the lumpen to polarize the communities and disturb peace in the country.,Ram Navami | MISCELLANEOUS,Ram Navami | MISCELLANEOUS,FALSE
"The other conspicuous feature is the role of the court in Ram Navami communal clashes which are growing each year. The lumpenism could have been put in control had the Court issued orders to keep them on a leash and refrain them from doing anti-social activities during the Ram Navami festivities. However, the court preferred to do nothing to create an atmosphere of peace and harmony during the Ram Navami festival.",Ram Navami | MISCELLANEOUS,Ram Navami | MISCELLANEOUS,FALSE
"The entire image of the deteriorating communal situation is well summed up by the Rashtriya Janata Dal (RJD) MP, Manoj K. Jha who said ;",Rashtriya Janata Dal | ORGANIZATION_NAME; RJD | ORGANIZATION_NAME; Manoj K. Jha | PERSON_NAME,Rashtriya Janata Dal | ORGANIZATION_NAME; RJD | ORGANIZATION_NAME; Manoj K. Jha | PERSON_NAME,FALSE
"“Violent images from across India on the pretext of anything and everything should be the last warning signal for everyone that we are in the closest vicinity of possible 'Civil War' with Genocidal tenor. Nothing / Nobody shall survive! Only order shall vary. Scare should unite us all,” he tweeted.",India | LOCATION; Civil War | MISCELLANEOUS,India | LOCATION; Civil War | MISCELLANEOUS,FALSE
"Well, this is a testing time for every Indian, particularly the Muslim community of this country. The spectacle during the Ram Navami is indicative of the fact that the new India has come out from the slough of old India. It has shed its secular cloak and is screaming from the rooftop that it's “Post-Truth India-The brand new republic.”",Indian | NATIONALITY_RELIGION_POLITICAL; Muslim | NATIONALITY_RELIGION_POLITICAL; Ram Navami | MISCELLANEOUS; India | LOCATION,Indian | NATIONALITY_RELIGION_POLITICAL; Muslim | NATIONALITY_RELIGION_POLITICAL; Ram Navami | MISCELLANEOUS; India | LOCATION,FALSE
The new India that has emerged is quite different from the old India. Every Indian has to accept this reality and have to make adjustments to live in this new India.,India | LOCATION; Indian | NATIONALITY_RELIGION_POLITICAL,India | LOCATION; Indian | NATIONALITY_RELIGION_POLITICAL,FALSE
"This is the third such incident in Tamil Nadu reported this month. Earlier, a 16-year-old girl reportedly died in her hostel premises of a private school in Kallakurichi. The girl's parents suspected foul play while police said she died by suicide. In the second incident reported in the state, a Class 12 girl reportedly died by suicide in Tiruvallur district in her hostel room attached to a government-aided school.",Tamil Nadu | LOCATION; Kallakurichi | LOCATION; Tiruvallur | LOCATION,Tamil Nadu | LOCATION; Kallakurichi | LOCATION; Tiruvallur | LOCATION,FALSE
"A class 12 girl in Tamil Nadu's Cuddalore was found dead at her home, the third such instance in the state this month, according to a police official on Tuesday.",Tamil Nadu | LOCATION; Cuddalore | LOCATION; Tuesday | DATE,Tamil Nadu | LOCATION; Cuddalore | LOCATION; Tuesday | DATE,FALSE
The girl allegedly died by hanging at Virudhachalam in the Cuddalore district.,Virudhachalam | LOCATION; Cuddalore | LOCATION,Virudhachalam | LOCATION; Cuddalore | LOCATION,FALSE
A case of suspicious death has been registered by the Police and further investigation is underway.,,,FALSE
"This is the third such incident in Tamil Nadu reported this month. Earlier, a 16-year-old girl reportedly died in her hostel premises of a private school in Kallakurichi. The girl's parents suspected foul play while police said she died by suicide. In the second incident reported in the state, a Class 12 girl reportedly died by suicide in Tiruvallur district in her hostel room attached to a government-aided school.",Tamil Nadu | LOCATION; Kallakurichi | LOCATION; Tiruvallur | LOCATION,Tamil Nadu | LOCATION; Kallakurichi | LOCATION; Tiruvallur | LOCATION,FALSE
"According to the police, in the latest incident, the deceased died by suicide.",,,FALSE
"Speaking on the latest incident, Cuddalore SP S Sakthi Ganesan said, “She committed suicide due to domestic issues at her home.”",Cuddalore | LOCATION; S Sakthi Ganesan | PERSON_NAME,Cuddalore | LOCATION; S Sakthi Ganesan | PERSON_NAME,FALSE
"According to the reports, monthly tests were underway at the school, because of which she was upset regarding studies.",,,FALSE
"When the family of the deceased girl found out about the incident, they were stopped by the police from performing the last rites. The police sent the deceased's body for autopsy to Virudhachalam Government Hospital.",Virudhachalam Government Hospital | FACILITY,Virudhachalam Government Hospital | FACILITY,FALSE
"Meanwhile, Chief Minister M. K. Stalin at a college event said, “Recent incidents (student suicides) in the state are painful. Educational institutes must perceive education as a service and not as a business. Students should be taught to deal with any situation. They shouldn ' t have suicidal thoughts and must think about achieving more.”",M. K. Stalin | PERSON_NAME,M. K. Stalin | PERSON_NAME,FALSE
"In the earlier incident in the Tiruvallur district, the girl's body was taken to the Tiruvallur government medical college and hospital for postmortem. Police claim she reportedly took the extreme step during the wee hours of Monday.",Tiruvallur | LOCATION; Monday | NATIONALITY_RELIGION_POLITICAL,Tiruvallur | LOCATION; Monday | DATE,TRUE
The incident led to protests by a few locals and parents near the school premises amid heavy police deployment.,,,FALSE
Police said that her parents were daily wage labourers. The victim was studying in a government-aided school in Kilacheri village in the district.,Kilacheri | LOCATION,Kilacheri | LOCATION,FALSE
"On July 13, a 17-year-old girl reportedly died in her hostel premises of a private school in Kallakurichi.",July 13 | DATE; Kallakurichi | LOCATION,July 13 | DATE; Kallakurichi | LOCATION,FALSE
The girl's parents suspected foul play while police said she allegedly died by suicide.,,,FALSE
"The protests over the girl's death reportedly turned violent on July 17 when the school was damaged, and police and school vehicles were set on fire. Around 52 police officials were also injured in the incident.",July 17 | DATE,July 17 | DATE,FALSE
Andhra Pradesh chief minister YS Jagan Mohan Reddy on Tuesday assured all possible help the families affected by recent floods in Konaseema district after enumeration of the losses.,Andhra Pradesh | LOCATION; YS Jagan Mohan Reddy | PERSON_NAME; Tuesday | DATE; Konaseema | LOCATION,Andhra Pradesh | LOCATION; YS Jagan Mohan Reddy | PERSON_NAME; Tuesday | DATE; Konaseema | LOCATION,FALSE
"Braving heavy rain, the chief minister travelled by boat and tractor and also walked his way to affected villages including G Peddapudilanka, Pucchakayalavaripeta, Arigelavaripeta, Vudimudilanka, Boorugulanka, and Mekalapalem and interacted with the families that were affected by the recent floods. He enquired about losses due to the deluge.",G Peddapudilanka | LOCATION; Pucchakayalavaripeta | LOCATION; Arigelavaripeta | LOCATION; Vudimudilanka | LOCATION; Boorugulanka | LOCATION; Mekalapalem | LOCATION,G Peddapudilanka | LOCATION; Pucchakayalavaripeta | LOCATION; Arigelavaripeta | LOCATION; Vudimudilanka | LOCATION; Boorugulanka | LOCATION; Mekalapalem | LOCATION,FALSE
"Addressing gatherings in the affected villages, Jagan said enumeration of the flood damage was going on and financial assistance would be provided for the crop loss in the same season. He explained the steps being taken by the district administration to prevent major loss.",Jagan | PERSON_NAME,Jagan | PERSON_NAME,FALSE
"Walking on slushy roads, he reached out to the people and asked them about the facilities in relief camps and asked them about the response from local officials in attending to their problems.",,,FALSE
"He lauded the efforts of volunteers, secretariat staff, Asha workers, Anganwadi and district officials for their services during the floods.",Asha | NATIONALITY_RELIGION_POLITICAL; Anganwadi | LOCATION,Asha | NATIONALITY_RELIGION_POLITICAL; Anganwadi | LOCATION,FALSE
"The chief minister promised to redevelop the roads and bridges damaged due to the flood along with a bridge at G Pedapudilanka. After his visit to the villages, he reviewed the rescue operations with the officials at Rajahmundry.",G Pedapudilanka | LOCATION; Rajahmundry | LOCATION,G Pedapudilanka | LOCATION; Rajahmundry | LOCATION,FALSE
Jagan will have an overnight stay at Rajahmundry R & B Guest House and visit other flood-affected villages in Alluri Sitarama Raju and Eluru districts on Wednesday.,Jagan | PERSON_NAME; Rajahmundry R & B Guest House | FACILITY; Alluri Sitarama Raju | LOCATION; Eluru | LOCATION; Wednesday | DATE,Jagan | PERSON_NAME; Rajahmundry R & B Guest House | FACILITY; Alluri Sitarama Raju | LOCATION; Eluru | LOCATION; Wednesday | DATE,FALSE
"Shillong: Meghalaya Bharatiya Janata Party (BJP) vice-president Bernard N Marak who is accused of operating a prostitution racket at his farmhouse in the West Garo Hills district was arrested in Uttar Pradesh on Tuesday, a senior police officer said.",Shillong | LOCATION; Meghalaya | LOCATION; Bharatiya Janata Party | ORGANIZATION_NAME; BJP | ORGANIZATION_NAME; Bernard N Marak | PERSON_NAME; West Garo Hills | LOCATION; Uttar Pradesh | LOCATION; Tuesday | DATE,Shillong | LOCATION; Meghalaya | LOCATION; Bharatiya Janata Party | NATIONALITY_RELIGION_POLITICAL; BJP | NATIONALITY_RELIGION_POLITICAL; Bernard N Marak | PERSON_NAME; West Garo Hills | LOCATION; Uttar Pradesh | LOCATION; Tuesday | DATE,TRUE
"Marak was arrested in Hapur district by the Uttar Pradesh Police, said Meghalaya director general of police (DGP) LR Bishnoi. “He was arrested during checking of vehicles on the national highway by UP police and it came after a look out notice against him was issued by the Meghalaya Police,” he added.",Marak | PERSON_NAME; Hapur | LOCATION; Uttar Pradesh Police | ORGANIZATION_NAME; Meghalaya | LOCATION; LR Bishnoi | PERSON_NAME; UP | LOCATION; Meghalaya Police | ORGANIZATION_NAME,Marak | PERSON_NAME; Hapur | LOCATION; Uttar Pradesh Police | ORGANIZATION_NAME; Meghalaya | LOCATION; LR Bishnoi | PERSON_NAME; UP | LOCATION; Meghalaya Police | ORGANIZATION_NAME,FALSE
A senior police officer requesting anonymity said a team is being sent there to bring him to Tura in Meghalaya.,Tura | LOCATION; Meghalaya | LOCATION,Tura | LOCATION; Meghalaya | LOCATION,FALSE
"Marak, the former chairman of the disbanded rebel outfit Achik National Volunteer Council-Breakaway (ANVC-B), was absconding following a police raid at his farmhouse at Tura in the West Garo Hills district, from where six minors were rescued and 73 people were arrested on Saturday.",Marak | PERSON_NAME; Achik National Volunteer Council-Breakaway | ORGANIZATION_NAME; ANVC-B | ORGANIZATION_NAME; Tura | LOCATION; West Garo Hills | LOCATION; Saturday | DATE,Marak | PERSON_NAME; Achik National Volunteer Council-Breakaway | ORGANIZATION_NAME; ANVC-B | ORGANIZATION_NAME; Tura | LOCATION; West Garo Hills | LOCATION; Saturday | DATE,FALSE
Police said the BJP leader was instructed to cooperate with the investigation and surrender at Shillong Sadar police station but he was evading arrest.,BJP | ORGANIZATION_NAME; Shillong Sadar police station | FACILITY,BJP | ORGANIZATION_NAME; Shillong Sadar police station | FACILITY,FALSE
"On Monday, a court in Tura issued a non-bailable arrest warrant against the BJP leader, who is facing charges under various sections of the Indian Penal Code and the Immoral Trafficking (Prevention) Act, 1956.","Monday | DATE; Tura | LOCATION; BJP | ORGANIZATION_NAME; Indian Penal Code | MISCELLANEOUS; Immoral Trafficking (Prevention) Act, | MISCELLANEOUS; 1956 | DATE","Monday | DATE; Tura | LOCATION; BJP | ORGANIZATION_NAME; Indian Penal Code | MISCELLANEOUS; Immoral Trafficking (Prevention) Act, | MISCELLANEOUS; 1956 | DATE",FALSE
The leader also has over 25 criminal cases registered against him since the early 2000s across the North-eastern state.,,,FALSE
"Marak, an elected member of the Garo Tribal Autonomous District Council, in a statement on Saturday attacked chief minister Conrad K Sangma for the raid at the farmhouse, denying any allegation about running a “brothel”.",Marak | PERSON_NAME; Garo Tribal Autonomous District Council | ORGANIZATION_NAME; Conrad K Sangma | PERSON_NAME,Marak | PERSON_NAME; Garo Tribal Autonomous District Council | ORGANIZATION_NAME; Conrad K Sangma | PERSON_NAME,FALSE
"“The CM is getting desperate as he knows he is losing his South Tura seat to the BJP. The raid at my farmhouse is a desperate attempt by him to malign my image and a political vendetta,” he claimed.",South Tura | LOCATION; BJP | ORGANIZATION_NAME,South Tura | LOCATION; BJP | ORGANIZATION_NAME,FALSE
