text,old_entities,new_entities,is_updated
"CAIRO – 26 July 2022: Saudi Arabia will make “huge investments” in Egypt to complete its $500 billion NEOM project, BBC cited Crown Prince Mohammed bin Salman as saying to the reporters on Tuesday.",CAIRO | LOCATION; 26 July 2022 | DATE; Saudi Arabia | LOCATION; Egypt | LOCATION; $500 billion | MONEY_CURRENCY; NEOM | LOCATION; BBC | ORGANIZATION_NAME; Mohammed bin Salman | PERSON_NAME; Tuesday | DATE,CAIRO | LOCATION; 26 July 2022 | DATE; Saudi Arabia | LOCATION; Egypt | LOCATION; $500 billion | MONEY_CURRENCY; NEOM | LOCATION; BBC | ORGANIZATION_NAME; Mohammed bin Salman | PERSON_NAME; Tuesday | DATE,FALSE
NEOM is a Saudi city being constructed in Tabuk province in northern Saudi Arabia east of Egypt where it is slated to become a hub for smart city technologies and to serve as a tourist destination.,NEOM | LOCATION; Saudi | NATIONALITY_RELIGION_POLITICAL; Tabuk | LOCATION; Saudi Arabia | LOCATION; Egypt | LOCATION,NEOM | LOCATION; Saudi | NATIONALITY_RELIGION_POLITICAL; Tabuk | LOCATION; Saudi Arabia | LOCATION; Egypt | LOCATION,FALSE
"The project will cover an area of more than 26,000 square kilometers and will extend along the Red Sea coast.",Red Sea | LOCATION,Red Sea | LOCATION,FALSE
"In 2018, Egypt announced that it will contribute some land to the NEOM city project after the city was announced by bin Salman in 2017.",2018 | DATE; Egypt | LOCATION; NEOM | LOCATION; bin Salman | PERSON_NAME; 2017 | DATE,2018 | DATE; Egypt | LOCATION; NEOM | LOCATION; bin Salman | PERSON_NAME; 2017 | DATE,FALSE
"Within that initiative, Egypt would allocate more than 1,000 square kilometers of land to the project in the South Sinai governorate.",Egypt | LOCATION; South Sinai | LOCATION,Egypt | LOCATION; South Sinai | LOCATION,FALSE
"During his Tuesday remarks to the press, bin Salman said Saudi Arabia will heavily invest in Egypt to complete the NEOM project including in Sharm El-Sheikh city.",Tuesday | DATE; bin Salman | PERSON_NAME; Saudi Arabia | LOCATION; Egypt | LOCATION; NEOM | LOCATION; Sharm El-Sheikh | LOCATION,Tuesday | DATE; bin Salman | PERSON_NAME; Saudi Arabia | LOCATION; Egypt | LOCATION; NEOM | LOCATION; Sharm El-Sheikh | LOCATION,FALSE
He added that NEOM project is likely to be listed by 2024.,NEOM | LOCATION; 2024 | DATE,NEOM | LOCATION; 2024 | DATE,FALSE
"NEOM is the first private zone to span Egypt, Saudi Arabia and Jordan and to be funded by the Saudi Arabian Public Investment Fund, as well as local and international investors.",NEOM | LOCATION; Egypt | LOCATION; Saudi Arabia | LOCATION; Jordan | LOCATION; Saudi Arabian Public Investment Fund | ORGANIZATION_NAME,NEOM | LOCATION; Egypt | LOCATION; Saudi Arabia | LOCATION; Jordan | LOCATION; Saudi Arabian Public Investment Fund | ORGANIZATION_NAME,FALSE
"In 2018, Saudi Arabia and Egypt agreed on creating a $10 billion joint fund with the aim of developing a mega NEOM city in Egypt's Sinai. The mega-city, with its own judicial system and legislation is designed to attract international investors.",2018 | DATE; Saudi Arabia | LOCATION; Egypt | LOCATION; $10 billion | MONEY_CURRENCY; NEOM | LOCATION; Sinai | LOCATION,2018 | DATE; Saudi Arabia | LOCATION; Egypt | LOCATION; $10 billion | MONEY_CURRENCY; NEOM | LOCATION; Sinai | LOCATION,FALSE
The first phase of the NEOM project is expected to end in 2025 while the project is expected to be completed within a period that extends to 50 years.,NEOM | LOCATION; 2025 | DATE,NEOM | LOCATION; 2025 | DATE,FALSE
"NEOM overlooks the Red Sea, one of the world's most prominent economic arteries, through which nearly one tenth of the world's trade flows ; facilitating NEOM's rapid emergence as a global hub that has potential to bring together trade from Asia, Africa, Europe and America.",NEOM | LOCATION; Red Sea | LOCATION; Asia | LOCATION; Africa | LOCATION; Europe | LOCATION; America | LOCATION,NEOM | LOCATION; Red Sea | LOCATION; Asia | LOCATION; Africa | LOCATION; Europe | LOCATION; America | LOCATION,FALSE
The mega city is set to transform the economy and society by introducing a raft of liberalizing reforms as planned by President Sisi and King Salman.,Sisi | PERSON_NAME; Salman | PERSON_NAME,Sisi | PERSON_NAME; Salman | PERSON_NAME,FALSE
"The city aims to embrace digital technologies and services to make it a major commercial location in the Middle East. Consequently, such development will be a major driver of tourism.",Middle East | LOCATION,Middle East | LOCATION,FALSE
The Walk from Sankober,Sankober | LOCATION,Sankober | LOCATION,FALSE
"It was an energetic group which set off for a walk that morning (after suffering a downpour the night before), but only at 9 AM after a couple of hours of drying clothes and sleeping bags over a campfire. The walk from Sankober to the Gich camp is part of the traditional Simien walk. Only a few years ago there was no functional road into the park, you had to walk from Debark. There was of course the series of 4 camps to walk to. The standard trip into the park involved 3-4 days walking in and 3-4 days walking out, unless you wanted to add another 3-4 days for an assault on Ras Dashen, the tallest mountain in Ethiopia.",Sankober | LOCATION; Gich | LOCATION; Simien | LOCATION; Debark | LOCATION; Ras Dashen | LOCATION; Ethiopia | LOCATION,Sankober | LOCATION; Gich | LOCATION; Simien | LOCATION; Debark | LOCATION; Ras Dashen | LOCATION; Ethiopia | LOCATION,FALSE
"My first visit to the park was in 1998, when the road had already been carved out as far as Chennek – the 4th camp. The road was not in great shape, but passable in dry weather. The road improved over subsequent visits, and now reaches 40 km past Chennek to the fascinating little town of Mekane Berhan. You can take the drive alternative to see the park, and stop at viewpoints along the way, which is a lot easier than having to walk for days. It is also a very nice experience, as the viewpoints are fantastic – with intestine shriveling cliff drops of up to 1000 meters to look over. You can walk for a couple of kilometers to give yourself a break from the car.",1998 | DATE; Chennek | LOCATION; Mekane Berhan | LOCATION,1998 | DATE; Chennek | LOCATION; Mekane Berhan | LOCATION,FALSE
"Tourists of course will always prefer the walk up. While fairly long sections of the walk follow the road, which is scenic but a bit dreary, you also have long detours away from the road which take you into interesting places. Past Sankober the path follows the ridge overlooking the canyons below. The view from here makes the Grand Canyon look like a sandbox.",Sankober | LOCATION; Grand Canyon | LOCATION,Sankober | LOCATION; Grand Canyon | LOCATION,FALSE
Simien View,Simien | LOCATION,Simien | LOCATION,FALSE
The Views,,,FALSE
"I have to admit that one of my many failings is a fear of heights. This was so acute when I was a child that I couldn 't walk across a bridge without intense terror. I gradually overcame this handicap, mostly through hiking in the Canadian Rockies near my hometown of Calgary in Canada. I did get to the point where I' d actually clamber to the top of mountains to gaze out over dizzying heights, although cautiously.",Canadian Rockies | LOCATION; Calgary | LOCATION; Canada | LOCATION,Canadian Rockies | LOCATION; Calgary | LOCATION; Canada | LOCATION,FALSE
"My fear of heights is now unpredictable. Sometimes I 'll strut over to a cliff edge and look down over the side, a bit nervously. Other times a cliff edge reduces me to a pathetic ground hugging whiner, crawling around and calling out in terror at anyone who frightens me by going too close to the edge (especially my children). So you can guess that I' m a lot of fun to have along when you ' re walking on a cliff edge path. On the other hand, you can be assured that if I did it, the path is manageable by almost anyone.",,,FALSE
Boy in Simiens,Simiens | LOCATION,Simiens | LOCATION,FALSE
"At one point the cliff edge view turns sharply to the right, and reveals a vast waterfall which appears to spring out of a cliff face. This view is complemented a few kilometers further by a much closer view, from about 1 km. Once again there is a stomach shriveling cliff edge to negotiate, this time while clambering up some natural stone steps with a steep fall on either side. The view is spectacular enough to justify the chilling but negotiable climb. At this distance you can see that the falls aren ' t spontaneously erupting from the cliff, they are the product of a large stream which has cut a deep crevice in the cliff. The falls are truly spectacular – a fairly large body of water dropping hundreds of meters in a large body of spray.",,,FALSE
"Another reliable entertainment along the way is the large troupes of baboons. Every time I ' ve been down this stretch of road there have been plenty. As we walked down from the cliff summit we gradually came closer to 3 troupes of baboons, which eventually surrounded us. Gelada baboons look quite fearsome, especially the males with their huge shaggy coats and frighteningly impressive canine teeth. The reason for the coats is only too obvious as you see a Gelada perched on a rock outcrop with the freezing highland wind whipping around him.",Gelada | MISCELLANEOUS,,TRUE
"Geladas' are quite aggressive amongst themselves – so you can see them snarling at and chasing each other, a lot of it not playful. I ' m told that each troupe has an Alpha male under constant threat of dethroning by the other growing young males. The dominant male defends his position, with all of the sexual privileges it grants (sound familiar?), but eventually he is driven out by an upstart. He then becomes rogue, traveling on his own and subject to constant harassment by the males of any passing troupe.",Geladas | MISCELLANEOUS,,TRUE
Simien View,Simien | LOCATION,Simien | LOCATION,FALSE
"The females also aren ' t slouches in the aggression department – mothers with young are particularly prone to bare their teeth and make aggressive motions at passing humans. Overall my impression is that Geladas are a lot more afraid of humans than we need to be of them, and will retreat at the approach of people. It is nevertheless intimidating being surrounded by a large group of these animals, whose strong hands and sharp teeth could make short work of hapless tourists if they really wanted to.",Geladas | MISCELLANEOUS,,TRUE
"The other wildlife in the park is more elusive. In several visits to the part I 've never seen the rare walia ibex as more than a distant spot of black on a cliff face. From the tales that various optimistic guides and travelers have told me, no doubt I am the only person in Ethiopia who hasn' t patted an ibex on the back, but I suspect the alternative explanation that they are bloody difficult to find holds true.",Ethiopia | LOCATION,Ethiopia | LOCATION,FALSE
"I 've had considerable more luck with the Simien wolf, they say the rarest member of the canine family, as I' ve seen one and only one on each of my trips to the Simiens. They are ironically far more plentiful in the Bale Mountains (maybe they should be called the Bale wolf). The wolf goes by a variety of names – Simien fox for one, but I have been assured by a biologist studying the creatures that they are genetically a wolf. They look like a long limbed red fox, however. These animals are threatened with extinction through their friendly relations with the dogs of the encroaching shepherds, which mate with them and dilute the wolf genes.",Simiens | LOCATION; Bale Mountains | LOCATION,Simiens | LOCATION; Bale Mountains | LOCATION,FALSE
"There are many people on the planet who are very clever about birds. I am not one of them. The Simiens are quite renowned for their birdlife, and I 've certainly enjoyed seeing the variety of kites, hawks, and eagles which enjoy the updraft of the cliff faces to hold them aloft while they spy out their prey. The ibis which peck away in the fields, and various ducks and geese are also interesting (and korhaans I believe). I cannot tell you, however, about my siting of the rare black tufted yellow throated Berberi Australopithecines, because I couldn' t tell one from a turtle. The famed Lammergeier Vulture apparently haunts the ridges of the Simiens, but it could drop a big white gooey on me and I still wouldn ' t know what it looked like!!",Simiens | LOCATION; Berberi Australopithecines | MISCELLANEOUS; Lammergeier Vulture | MISCELLANEOUS,Simiens | LOCATION,TRUE
"Ethiopia and the United States celebrate this month the 100th anniversary of contact between the governments of President Theodore Roosevelt and Emperor Menelik II. This month 100 years ago marked the first meeting by an official American delegation with the leader of Africa's oldest independent country. An American mission led by Robert Peet Skinner arrived in Addis Ababa on December 18, 1903. President Roosevelt bestowed the title of Commissioner to Abyssinia on Skinner, who normally served as the American Consul General in Marseille. Skinner's mission launched an important official relationship between Ethiopia and the United States that continues to the present day.","Ethiopia | LOCATION; United States | LOCATION; Theodore Roosevelt | PERSON_NAME; Menelik II | PERSON_NAME; American | NATIONALITY_RELIGION_POLITICAL; Africa | LOCATION; Robert Peet Skinner | PERSON_NAME; Addis Ababa | LOCATION; December 18, 1903 | DATE; Roosevelt | PERSON_NAME; Abyssinia | LOCATION; Skinner | PERSON_NAME; Marseille | LOCATION","Ethiopia | LOCATION; United States | LOCATION; Theodore Roosevelt | PERSON_NAME; Menelik II | PERSON_NAME; American | NATIONALITY_RELIGION_POLITICAL; Africa | LOCATION; Robert Peet Skinner | PERSON_NAME; Addis Ababa | LOCATION; December 18, 1903 | DATE; Roosevelt | PERSON_NAME; Abyssinia | LOCATION; Skinner | PERSON_NAME; Marseille | LOCATION",FALSE
"As significant as governmental relations between Ethiopia and the United States have become over the years, the unofficial relationship, which began well before 1903, was actually more important until the onset of World War II. It is instructive to look briefly at the unofficial ties before 1903. The first American, albeit of Welsh origin, to visit Ethiopia was probably Henry W. Stanley of Stanley and Livingstone fame. Stanley accompanied the British expedition to Ethiopia in 1868 led by Sir Robert Napier, who seized the fortress at Magdala from Emperor Theodore.",Ethiopia | LOCATION; United States | LOCATION; 1903 | DATE; World War II | MISCELLANEOUS; American | NATIONALITY_RELIGION_POLITICAL; Welsh | NATIONALITY_RELIGION_POLITICAL; Henry W. Stanley | PERSON_NAME; Stanley | PERSON_NAME; Livingstone | PERSON_NAME; British | NATIONALITY_RELIGION_POLITICAL; 1868 | DATE; Robert Napier | PERSON_NAME; Magdala | PERSON_NAME; Theodore | PERSON_NAME,Ethiopia | LOCATION; United States | LOCATION; 1903 | DATE; World War II | MISCELLANEOUS; American | NATIONALITY_RELIGION_POLITICAL; Welsh | NATIONALITY_RELIGION_POLITICAL; Henry W. Stanley | PERSON_NAME; Stanley | PERSON_NAME; Livingstone | PERSON_NAME; British | NATIONALITY_RELIGION_POLITICAL; 1868 | DATE; Robert Napier | PERSON_NAME; Magdala | PERSON_NAME; Theodore | PERSON_NAME,FALSE
"There was a colorful connection in the 1870s and 1880s between Ethiopia and Americans in the service of the Khedive of Egypt. The Khedive hired 48 former American military officers and civilians to serve in the Egyptian army. Nearly all of them were veterans of the American Civil War, divided about equally between former Union and Confederate personnel. Concerned about the intentions of Emperor Yohannes IV, the Egyptians sent a punitive expedition to Massawa on the Eritrean coast in 1875.",1870 | DATE; 1880 | DATE; Ethiopia | LOCATION; Americans | NATIONALITY_RELIGION_POLITICAL; Khedive of Egypt | ORGANIZATION_NAME; Khedive | ORGANIZATION_NAME; American | NATIONALITY_RELIGION_POLITICAL; Egyptian | NATIONALITY_RELIGION_POLITICAL; American Civil War | MISCELLANEOUS; Union | ORGANIZATION_NAME; Confederate | ORGANIZATION_NAME; Yohannes | PERSON_NAME; Egyptians | NATIONALITY_RELIGION_POLITICAL; Massawa | LOCATION; Eritrean | NATIONALITY_RELIGION_POLITICAL; 1875 | DATE,1870 | DATE; 1880 | DATE; Ethiopia | LOCATION; Americans | NATIONALITY_RELIGION_POLITICAL; Khedive of Egypt | ORGANIZATION_NAME; Khedive | ORGANIZATION_NAME; American | NATIONALITY_RELIGION_POLITICAL; Egyptian | NATIONALITY_RELIGION_POLITICAL; American Civil War | MISCELLANEOUS; Union | ORGANIZATION_NAME; Confederate | ORGANIZATION_NAME; Yohannes | PERSON_NAME; Egyptians | NATIONALITY_RELIGION_POLITICAL; Massawa | LOCATION; Eritrean | NATIONALITY_RELIGION_POLITICAL; 1875 | DATE,FALSE
"The chief of staff for the 12,000 man force was an American and ten other Americans participated in the expedition, which Yohannes soundly defeated. The Khedive also employed Americans to conduct a mapping expedition and geological study in Ethiopia. The Ethiopians captured an American geologist, L. H. Mitchell, involved in this project. Prior to his release, Mitchell met with Emperor Yohannes making him perhaps the first American to meet an Ethiopian leader. Another American, Colonel Alexander Macomb Mason, served as the Khedive's Governor of Massawa and acted as his “ambassador” to the emperor of Ethiopia in the mid-1880s.",American | NATIONALITY_RELIGION_POLITICAL; Americans | NATIONALITY_RELIGION_POLITICAL; Yohannes | PERSON_NAME; Khedive | ORGANIZATION_NAME; Ethiopia | LOCATION; Ethiopians | NATIONALITY_RELIGION_POLITICAL; L. H. Mitchell | PERSON_NAME; Mitchell | PERSON_NAME; Ethiopian | NATIONALITY_RELIGION_POLITICAL; Alexander Macomb Mason | PERSON_NAME; Massawa | LOCATION; 1880 | DATE,American | NATIONALITY_RELIGION_POLITICAL; Americans | NATIONALITY_RELIGION_POLITICAL; Yohannes | PERSON_NAME; Khedive | ORGANIZATION_NAME; Ethiopia | LOCATION; Ethiopians | NATIONALITY_RELIGION_POLITICAL; L. H. Mitchell | PERSON_NAME; Mitchell | PERSON_NAME; Ethiopian | NATIONALITY_RELIGION_POLITICAL; Alexander Macomb Mason | PERSON_NAME; Massawa | LOCATION; 1880 | DATE,FALSE
"Although they came long after the Europeans, several American explorers and adventurers began arriving in the mid-1890s. Arthur Donaldson Smith made a geological expedition to Lake Rudolph, now Turkana, passing through Somaliland, southern Ethiopia and exiting through Kenya. William Fitzhugh Whitehouse led a group to Addis Ababa, where he met Emperor Menelik, and continued through southwest Ethiopia to Lake Stephanie and Lake Rudolph. Oscar T. Crosby, an engineer and explorer, traveled from Somaliland to Cairo in 1900, passing through Harar and Addis Ababa, where he met Emperor Menelik. An American hunter, W. N. McMillan, tried without success to navigate the Blue Nile in 1903. One of the most interesting Americans to visit Ethiopia was William H. Ellis, an African-American of humble origin from Texas who became wealthy in the hide and wool business. Ellis met with Menelik in 1903 and became an important part of the Ethiopian-American relationship for the next ten years.",Europeans | NATIONALITY_RELIGION_POLITICAL; American | NATIONALITY_RELIGION_POLITICAL; 1890 | DATE; Arthur Donaldson Smith | PERSON_NAME; Lake Rudolph | LOCATION; Turkana | LOCATION; Somaliland | LOCATION; Ethiopia | LOCATION; Kenya | LOCATION; William Fitzhugh Whitehouse | PERSON_NAME; Addis Ababa | LOCATION; Menelik | PERSON_NAME; Lake Stephanie | LOCATION; Oscar T. Crosby | PERSON_NAME; Cairo | LOCATION; 1900 | DATE; Harar | LOCATION; W. N. McMillan | PERSON_NAME; Blue Nile | LOCATION; 1903 | DATE; Americans | NATIONALITY_RELIGION_POLITICAL; William H. Ellis | PERSON_NAME; African-American | NATIONALITY_RELIGION_POLITICAL; Texas | LOCATION; Ellis | PERSON_NAME; Ethiopian | NATIONALITY_RELIGION_POLITICAL,Europeans | NATIONALITY_RELIGION_POLITICAL; American | NATIONALITY_RELIGION_POLITICAL; 1890 | DATE; Arthur Donaldson Smith | PERSON_NAME; Lake Rudolph | LOCATION; Turkana | LOCATION; Somaliland | LOCATION; Ethiopia | LOCATION; Kenya | LOCATION; William Fitzhugh Whitehouse | PERSON_NAME; Addis Ababa | LOCATION; Menelik | PERSON_NAME; Lake Stephanie | LOCATION; Oscar T. Crosby | PERSON_NAME; Cairo | LOCATION; 1900 | DATE; Harar | LOCATION; W. N. McMillan | PERSON_NAME; Blue Nile | LOCATION; 1903 | DATE; Americans | NATIONALITY_RELIGION_POLITICAL; William H. Ellis | PERSON_NAME; African-American | NATIONALITY_RELIGION_POLITICAL; Texas | LOCATION; Ellis | PERSON_NAME; Ethiopian | NATIONALITY_RELIGION_POLITICAL,FALSE
"The Gilgel-Gibe I Hydroelectric Power plant built at a cost of over two billion birr was inaugurated last Saturday at a colorful ceremony attended by Prime Minister Meles Zenawi, government officials and invited members of international community.",Gilgel-Gibe I Hydroelectric Power plant | FACILITY; two billion birr | MONEY_CURRENCY; Saturday | DATE; Meles Zenawi | PERSON_NAME,Gilgel-Gibe I Hydroelectric Power plant | FACILITY; two billion birr | MONEY_CURRENCY; Saturday | DATE; Meles Zenawi | PERSON_NAME,FALSE
"The power plant, the largest in the country, has an installed capacity of 184 MW and was financed by the Ethiopian Electric Power Corporation, the World Bank, the European Investment Bank and Austria.",Ethiopian Electric Power Corporation | ORGANIZATION_NAME; World Bank | ORGANIZATION_NAME; European Investment Bank | ORGANIZATION_NAME; Austria | LOCATION,Ethiopian Electric Power Corporation | ORGANIZATION_NAME; World Bank | ORGANIZATION_NAME; European Investment Bank | ORGANIZATION_NAME; Austria | LOCATION,FALSE
"Some 307 expatriates from 32 various countries and 4,015 local personnel participated in the design, supervision and construction works.",,,FALSE
"The development of the plant involved large underground works that included more than 12 km of tunnel, underground powerhouse and a large asphalt faced rock fill dam.",,,FALSE
"Speaking on the occasion, Ato Mihret Debebe, general manager of the Ethiopian Electric Power Corporation, said that during the last ten years the Corporation had undertaken the construction of Tis Abay and Fincha powerhouse units with an aggregate capacity of 107 MW and also rehabilitated other power stations which actually increased their generating power by 42 MW.",Ato Mihret Debebe | PERSON_NAME; Ethiopian Electric Power Corporation | ORGANIZATION_NAME; Tis Abay | LOCATION; Fincha | LOCATION,Ato Mihret Debebe | PERSON_NAME; Ethiopian Electric Power Corporation | ORGANIZATION_NAME; Tis Abay | LOCATION; Fincha | LOCATION,FALSE
"The general manager said that with the completion of the Tekeze, Gojeb and Gilgel Gibe II projects, which will have a combined capacity of 900 MW, the Corporation will be able to supply electricity to all rural towns by 2010",Tekeze | FACILITY; Gojeb | FACILITY; Gilgel Gibe II | FACILITY; 2010 | DATE,Tekeze | FACILITY; Gojeb | FACILITY; Gilgel Gibe II | FACILITY; 2010 | DATE,FALSE
The hydroelectric power plant is located 250 km south-west of Addis Ababa.,Addis Ababa | LOCATION,Addis Ababa | LOCATION,FALSE
"Gilgel-Gibe is a tributary of Gibe river where the confluence is situated about 80 km downstream from the project site. The river enables the power plant to generate on average 722 million kWh of electric energy annually, which would make considerable contribution to increasing the existing system.",Gilgel-Gibe | FACILITY; Gibe river | LOCATION,Gilgel-Gibe | FACILITY; Gibe river | LOCATION,FALSE
The Back Princesses of Ghana will battle France in their final preparation ahead of the 2022 Federation of International Football Association (FIFA) U-20 Women's World Cup in Costa Rica.,Back Princesses | MISCELLANEOUS; Ghana | LOCATION; France | LOCATION; 2022 | DATE; Federation of International Football Association | ORGANIZATION_NAME; FIFA | ORGANIZATION_NAME; U-20 Women's World Cup | MISCELLANEOUS; Costa Rica | LOCATION,Back Princesses of Ghana | ORGANIZATION_NAME; France | LOCATION; 2022 | DATE; Federation of International Football Association | ORGANIZATION_NAME; FIFA | ORGANIZATION_NAME; U-20 Women's World Cup | MISCELLANEOUS; Costa Rica | LOCATION,TRUE
The U-20 team had been in camp at the Ghanaman Centre of Excellence at Prampram for a period of five weeks and are set to finalize their training against the France U-20 female national team.,U-20 | MISCELLANEOUS; Ghanaman Centre of Excellence | LOCATION; Prampram | LOCATION; France | LOCATION,U-20 | MISCELLANEOUS; Ghanaman Centre of Excellence | LOCATION; Prampram | LOCATION; France | LOCATION,FALSE
"The Ghanaian side, who would be making their sixth appearance at the biennial competition would also use the opportunity to fine-tune their preparations.",Ghanaian | NATIONALITY_RELIGION_POLITICAL,Ghanaian | NATIONALITY_RELIGION_POLITICAL,FALSE
"The 2016 runner-up, France would also be making their eighth appearance in the World tournament having been tagged as one of the best teams in the world.",2016 | DATE; France | LOCATION,2016 | DATE; France | LOCATION,FALSE
"The French side competed in the 2022 Sud Ladies Cup as part of their preparation for the world tournament with the United States, Mexico and Netherlands early this month of which the USA were crowned champions.",French | NATIONALITY_RELIGION_POLITICAL; 2022 | DATE; Sud Ladies Cup | MISCELLANEOUS; United States | LOCATION; Mexico | LOCATION; Netherlands | LOCATION; USA | LOCATION,French | NATIONALITY_RELIGION_POLITICAL; 2022 | DATE; Sud Ladies Cup | MISCELLANEOUS; United States | LOCATION; Mexico | LOCATION; Netherlands | LOCATION; USA | LOCATION,FALSE
"Ghana is housed in Group D with USA, Netherlands and Japan.",Ghana | LOCATION; Group D | MISCELLANEOUS; USA | LOCATION; Netherlands | LOCATION; Japan | LOCATION,Ghana | LOCATION; USA | LOCATION; Netherlands | LOCATION; Japan | LOCATION,TRUE
"The FIFA U-20 Women's World Cup is billed for 10-28 in San Jose, Alajuela in Costa Rica with 16 teams set to battle for the trophy.",FIFA U-20 Women's World Cup | MISCELLANEOUS; 10-28 | DATE; San Jose | LOCATION; Alajuela | LOCATION; Costa Rica | LOCATION,FIFA U-20 Women's World Cup | MISCELLANEOUS; 10-28 | DATE; San Jose | LOCATION; Alajuela | LOCATION; Costa Rica | LOCATION,FALSE
A joint security agencies operation has led to the destruction of farmland cultivated with marijuana at Dodi-Asuboe in the Kadjebi District of the Oti Region.,Dodi-Asuboe | LOCATION; Kadjebi District | LOCATION; Oti Region | LOCATION,Dodi-Asuboe | LOCATION; Kadjebi District | LOCATION; Oti Region | LOCATION,FALSE
The security team comprised the Kadjebi and Jasikan Districts' Division of the Ghana Police Service and the Drug Law Enforcement at the Narcotic Control Commission of the Regional Headquarters in Oti.,Kadjebi | LOCATION; Jasikan Districts | LOCATION; Division | ORGANIZATION_NAME; Ghana Police Service | ORGANIZATION_NAME; Drug Law Enforcement | ORGANIZATION_NAME; Narcotic Control Commission | ORGANIZATION_NAME; Regional Headquarters | LOCATION; Oti | LOCATION,Kadjebi | LOCATION; Jasikan Districts | LOCATION; Division | ORGANIZATION_NAME; Ghana Police Service | ORGANIZATION_NAME; Drug Law Enforcement | ORGANIZATION_NAME; Narcotic Control Commission | ORGANIZATION_NAME; Regional Headquarters | LOCATION; Oti | LOCATION,FALSE
Madam Jeffen Siberi of the Oti Regional Commander in charge of Drug Law Enforcement confirmed this to the Ghana News Agency (GNA).,Jeffen Siberi | PERSON_NAME; Oti | LOCATION; Drug Law Enforcement | ORGANIZATION_NAME; Ghana News Agency | ORGANIZATION_NAME; GNA | ORGANIZATION_NAME,Jeffen Siberi | PERSON_NAME; Oti | LOCATION; Drug Law Enforcement | ORGANIZATION_NAME; Ghana News Agency | ORGANIZATION_NAME; GNA | ORGANIZATION_NAME,FALSE
"Briefing journalists after the exercise, she said per the new Narcotic Control Commission Act, Act 1019, Section (39), it is illegal for individuals to cultivate marijuana.","Narcotic Control Commission Act, Act 1019 | MISCELLANEOUS","Narcotic Control Commission Act, Act 1019 | MISCELLANEOUS",FALSE
"She explained that the law explicitly frowned on the cultivating of plants for narcotic purposes and by so doing, the Commission is keen on enforcing the law to the latter.",,,FALSE
She warned people exploiting the plant for commercial purposes to refrain from such acts or “the law would descend heavily on them.”,,,FALSE
President Nana Addo Dankwa Akufo-Addo has urged civil society organisations and corporate bodies to fully embrace Beneficial Ownership Disclosure (BOD) as an innovative way to increase domestic revenue mobilisation.,Nana Addo Dankwa Akufo-Addo | PERSON_NAME; Beneficial Ownership Disclosure | MISCELLANEOUS; BOD | MISCELLANEOUS,Nana Addo Dankwa Akufo-Addo | PERSON_NAME; Beneficial Ownership Disclosure | MISCELLANEOUS; BOD | MISCELLANEOUS,FALSE
He said the implementation of the BOD regime would not only help in tackling corruption but support revenue mobilisation efforts for development.,BOD | MISCELLANEOUS,BOD | MISCELLANEOUS,FALSE
"“This will be achieved through the lifting of the veil off the real owners of the companies to ensure that they pay the right amount of taxes, reduce transfer pricing and mispricing, which have the potential of undermining our efforts at domestic revenue mobilization,” the President said.",,,FALSE
"President Akufo-Addo made the call in a speech read on his behalf by Mr Godfred Yeboah Dame, the Attorney General and Minister of Justice, at the opening of a one-day conference on Beneficial Ownership Disclosure in Ghana in Accra Wednesday.",Akufo-Addo | PERSON_NAME; Godfred Yeboah Dame | PERSON_NAME; Ghana | LOCATION; Accra | LOCATION; Wednesday | DATE,Akufo-Addo | PERSON_NAME; Godfred Yeboah Dame | PERSON_NAME; Ghana | LOCATION; Accra | LOCATION; Wednesday | DATE,FALSE
The Conference was organised by the Open Government Partnership (OGP) Secretariat in collaboration with the Office of the Registrar of Companies and the Extractive Industries Transparency Initiative (EITI).,Open Government Partnership | ORGANIZATION_NAME; OGP | ORGANIZATION_NAME; Office of the Registrar of Companies | ORGANIZATION_NAME; Extractive Industries Transparency Initiative | ORGANIZATION_NAME; EITI | ORGANIZATION_NAME,Open Government Partnership | ORGANIZATION_NAME; OGP | ORGANIZATION_NAME; Office of the Registrar of Companies | ORGANIZATION_NAME; Extractive Industries Transparency Initiative | ORGANIZATION_NAME; EITI | ORGANIZATION_NAME,FALSE
It was on the theme: “Taking stock of progress made and rising to the challenges ahead with the view to reducing corruption and improving domestic revenue mobilisation.”,,,FALSE
A beneficial owner is a person to whom specific property rights in equity belong even though legal title of the property may belong to another person.,,,FALSE
"Beneficial owners normally have directors or shareholders representing them, even though they are the real persons who will benefit ultimately from the companies.",,,FALSE
"Following the passage of the new Companies Act, 2019 (Act 992), all entities are required to submit their beneficial ownership information to the Registrar General's Department during incorporation, filing of their annual returns and amendment of existing information.","Companies Act, | MISCELLANEOUS; 2019 | DATE; (Act 992 | MISCELLANEOUS; Registrar General's Department | ORGANIZATION_NAME","Companies Act, | MISCELLANEOUS; 2019 | DATE; (Act 992 | MISCELLANEOUS; Registrar General's Department | ORGANIZATION_NAME",FALSE
