text,old_entities,new_entities,is_updated
"I say to people with long beards: The blood of drug victims and the limitation of their freedoms are on your necks … and the necks of our governments that fear their shadow and the shadow of the long-bearded ruler, as well as your opinions which were abandoned by civilized and open societies.",,,FALSE
"On the other hand, we see that you are silent — silence of the Sphinx in the face of billionaire thefts, corruption and rampant deterioration wherever we turn in Kuwait, which you have brought to the bottom of backwardness.",Sphinx | MISCELLANEOUS; Kuwait | LOCATION,Sphinx | MISCELLANEOUS; Kuwait | LOCATION,FALSE
"KUWAIT CITY, July 25: Despite the published reports regarding the legal loopholes in the street vendors regulation, which has been implemented for 40 years without amendment, especially since it is considered as canceled after the issuance of new laws on the Kuwait Municipality, the municipal teams are still issuing citations based on this regulation, which in turn is based on Law No. 15/1972, reports Aljarida daily. Inspectors from the municipality branches' inspection teams in all governorates are continuing to issue citations to these vendors without considering the eligibility of that violation or legal reference. It came as surprise when a record number of citations were issued against these vendors in two days during the past week. For example, the supervisory team in Ahmadi Municipality issued 72 citations against a street vendor during one of the tours in the governorate.",KUWAIT CITY | LOCATION; July | DATE; Kuwait Municipality | LOCATION; Aljarida | ORGANIZATION_NAME; Ahmadi Municipality | LOCATION,KUWAIT CITY | LOCATION; July | DATE; Kuwait Municipality | LOCATION; Aljarida | ORGANIZATION_NAME; Ahmadi Municipality | LOCATION,FALSE
"According to sources in the municipality, there are no new instructions for stopping the violations of street vendors according to the old regulation. The municipality had previously lost many cases related to these vendors. The regulation is one among the old regulations, and its amendment has become an urgent need to avoid legal problems facing the municipality due to the presence of many flaws in it.",,,FALSE
"It allows the municipality to issue a license to a 14-year old street vendor in violation of the Juvenile Exploitation Law. The regulation applies actually in the legal procedures, while not being implemented as a whole, which supports the necessity of amending and redrafting it, and stopping the violation procedures until new ones that regulate the work of street vendors or prevent them are issued.",Juvenile Exploitation Law | MISCELLANEOUS,Juvenile Exploitation Law | MISCELLANEOUS,FALSE
"KUWAIT CITY, July 25: The Public Anti-Corruption Authority “Nazaha” held a symposium and a workshop, in cooperation with the Kuwait Society for the Defense of Public Funds, under the title “Investigating the Recovery of Stolen Funds” at its headquarters in Shamiya, reports Al-Rai daily. Speakers at the symposium stressed that there are still realistic and procedural challenges, calling on civil society institutions to cooperate.",KUWAIT CITY | LOCATION; July | DATE; Public Anti-Corruption Authority | ORGANIZATION_NAME; Nazaha | ORGANIZATION_NAME; Kuwait Society for the Defense of Public Funds | ORGANIZATION_NAME; Investigating the Recovery of Stolen Funds | MISCELLANEOUS; Shamiya | LOCATION; Al-Rai | ORGANIZATION_NAME,KUWAIT CITY | LOCATION; July | DATE; Public Anti-Corruption Authority | ORGANIZATION_NAME; Nazaha | ORGANIZATION_NAME; Kuwait Society for the Defense of Public Funds | ORGANIZATION_NAME; Investigating the Recovery of Stolen Funds | MISCELLANEOUS; Shamiya | LOCATION; Al-Rai | ORGANIZATION_NAME,FALSE
"“In these workshops, we recall with courage and pride our participation with civil society institutions, and we communicated with them and explained everything new in the investigation procedures to recover looted funds and combat corruption,” said the Acting Secretary-General of the Commission, Dr. Muhammad Buzbar, reports a local Arabic daily. Buzbar indicated Nazaha is one of the monitoring tributaries concerned with combating corruption, through various mechanisms (legislative, (informal) executive and what it called the proposed mechanisms.",Muhammad Buzbar | PERSON_NAME; Arabic | NATIONALITY_RELIGION_POLITICAL; Buzbar | PERSON_NAME; Nazaha | ORGANIZATION_NAME,Muhammad Buzbar | PERSON_NAME; Arabic | NATIONALITY_RELIGION_POLITICAL; Buzbar | PERSON_NAME; Nazaha | ORGANIZATION_NAME,FALSE
Looted,,,FALSE
"He said that the authority is working with an organized law in the search and investigation of the recovery of looted funds and the follow-up of corruption cases, pointing to the addition of some enhanced laws in this regard, including the commission disclosure law, which is considered within the system of anti-corruption laws and the protection of public money, in addition to the money laundering and financing law. For his part, the Vice-President of the Commission, Counselor Nawaf Al-Mahmal, said that there are still many realistic and procedural challenges related to strengthening the practical aspects in recovering looted funds and corruption crimes, which require the follow-up and development of national action and the translation of the provisions of Chapter Five of the UN Convention against Corruption into a tangible practical reality.",Nawaf Al-Mahmal | PERSON_NAME; UN Convention against Corruption | MISCELLANEOUS,Nawaf Al-Mahmal | PERSON_NAME; UN Convention against Corruption | MISCELLANEOUS,FALSE
"Al-Mahmal stressed the need to achieve community awareness and consolidate the foundations and pillars of spreading a culture of anti-corruption crimes and against all forms, images and manifestations of transnational organized crimes, stressing that they are indispensable mechanisms in the framework of promoting and developing preventive measures related to the prevention of crimes in general and corruption crimes in particular. Treasurer of the Kuwait Society for the Defense of Public Funds, Fahad Al-Nasser indicated that the Fatwa and Legislation Department has formed a legal team that includes a constellation of members to work on defending the public treasury and the people's capabilities, and strives to develop its employees by providing them with the opportunity to participate in conferences, seminars and workshops.",Al-Mahmal | PERSON_NAME; Kuwait Society for the Defense of Public Funds | ORGANIZATION_NAME; Fahad Al-Nasser | PERSON_NAME; Fatwa and Legislation Department | ORGANIZATION_NAME,Al-Mahmal | PERSON_NAME; Kuwait Society for the Defense of Public Funds | ORGANIZATION_NAME; Fahad Al-Nasser | PERSON_NAME; Fatwa and Legislation Department | ORGANIZATION_NAME,FALSE
"Representative of the Secretary-General of the United Nations, Nasreen Al-Rubaian, affirmed that the United Nations, through its competent bodies, organizations and international conventions, is making serious efforts in this field, believing that addressing corruption is necessary to protect human rights and promote democratic accountability. She added that these efforts are reflected in the United Nations Convention against Corruption and its Star Initiative (StAR) in cooperation with the United Nations Office on Drugs and Crime (UNODC) and the World Bank Group (WBG), which was ratified by 189 member states of the United Nations.",United Nations | ORGANIZATION_NAME; Nasreen Al-Rubaian | PERSON_NAME; United Nations Convention against Corruption | MISCELLANEOUS; Star Initiative | MISCELLANEOUS; StAR | MISCELLANEOUS; United Nations Office on Drugs and Crime | ORGANIZATION_NAME; UNODC | ORGANIZATION_NAME; World Bank Group | ORGANIZATION_NAME; WBG | ORGANIZATION_NAME,United Nations | ORGANIZATION_NAME; Nasreen Al-Rubaian | PERSON_NAME; United Nations Convention against Corruption | MISCELLANEOUS; Star Initiative | MISCELLANEOUS; StAR | MISCELLANEOUS; United Nations Office on Drugs and Crime | ORGANIZATION_NAME; UNODC | ORGANIZATION_NAME; World Bank Group | ORGANIZATION_NAME; WBG | ORGANIZATION_NAME,FALSE
"The Agricultural Research Department at the Ministry of Municipality is set to distribute around 20,000 seedlings of palm trees to Qatari citizens at highly subsidised prices to be planted at home during November next year.",Agricultural Research Department | ORGANIZATION_NAME; Ministry of Municipality | ORGANIZATION_NAME; Qatari | NATIONALITY_RELIGION_POLITICAL; November | DATE,Agricultural Research Department | ORGANIZATION_NAME; Ministry of Municipality | ORGANIZATION_NAME; Qatari | NATIONALITY_RELIGION_POLITICAL; November | DATE,FALSE
"Hamad Sakit al-Shammari, director of the department, told local Arabic daily Arrayah that the department has these palm tree seedlings ready and they will be distributed and given out according to certain standards and terms and conditions. He pointed out that these are high producing varieties and resistant to diseases and bugs, in addition to being compliant with the required standards for palm trees.",Hamad Sakit al-Shammari | PERSON_NAME; Arabic | NATIONALITY_RELIGION_POLITICAL; Arrayah | ORGANIZATION_NAME,Hamad Sakit al-Shammari | PERSON_NAME; Arabic | NATIONALITY_RELIGION_POLITICAL; Arrayah | ORGANIZATION_NAME,FALSE
"He said that priority will be given to Qatari citizens when distributing these to plant them at home. However, there will be an allocation for the local farms, as the department has a plan to produce up to 50,000 palm tree seedlings by the end of 2025 in co-operation with the private sector.",Qatari | NATIONALITY_RELIGION_POLITICAL; 2025 | DATE,Qatari | NATIONALITY_RELIGION_POLITICAL; 2025 | DATE,FALSE
"He pointed out that the department has carried out around 15 research projects covering various related issues and topics such as sheep and goat production and the quality of their milk among other issues. There are also research projects in planting vegetables inside cooled greenhouses without soil. Further, there is a project to explore and select the types of tomatoes suitable for the local climate and environment that could endure local conditions. Around 38 different types of tomatoes were examined and tested accordingly.",,,FALSE
There is also a project to create what is known as the 'Qatari greenhouse' because it is made using local components and materials and designed for local requirements and conditions. Al-Shammari noted that around 97% of this project has been accomplished in co-operation with a Japanese company.,Qatari | NATIONALITY_RELIGION_POLITICAL; Al-Shammari | PERSON_NAME; Japanese | NATIONALITY_RELIGION_POLITICAL,Qatari | NATIONALITY_RELIGION_POLITICAL; Al-Shammari | PERSON_NAME; Japanese | NATIONALITY_RELIGION_POLITICAL,FALSE
"Noble International School (NIS) has scored 100% pass in the Class X and XII exams of the Central Board of Secondary Education, India.",Noble International School | ORGANIZATION_NAME; NIS | ORGANIZATION_NAME; Central Board of Secondary Education | ORGANIZATION_NAME; India | LOCATION,Noble International School | ORGANIZATION_NAME; NIS | ORGANIZATION_NAME; Central Board of Secondary Education | ORGANIZATION_NAME; India | LOCATION,FALSE
"In Grade X, the toppers were Asad Maqbool Bhatkar (97.2%), Alaa Maki Eltayeb (96.6%) and Mohamed Abdullah Amaan (96.8%). As many as 90% of the total candidates recorded a distinction and above.",Asad Maqbool Bhatkar | PERSON_NAME; Alaa Maki Eltayeb | PERSON_NAME; Mohamed Abdullah Amaan | PERSON_NAME,Asad Maqbool Bhatkar | PERSON_NAME; Alaa Maki Eltayeb | PERSON_NAME; Mohamed Abdullah Amaan | PERSON_NAME,FALSE
"In Grade XII, 85% of the total candidates secured above 70%. Bhagya Lekshmi B S bagged the first place in the Commerce stream with an aggregate of 482 marks (96.4%) and a centum in Business Studies.",Bhagya Lekshmi B S | PERSON_NAME,Bhagya Lekshmi B S | PERSON_NAME,FALSE
"Fathima Nizar was first in the Science stream with 474 marks (94.8%) and 99% in Chemistry. Ridha Zakkir Hussain, Yumna V Parambil and Ahamed Rabie Mullungal each scored a total of 90% and above.",Fathima Nizar | PERSON_NAME; Ridha Zakkir Hussain | PERSON_NAME; Yumna V Parambil | PERSON_NAME; Ahamed Rabie Mullungal | PERSON_NAME,Fathima Nizar | PERSON_NAME; Ridha Zakkir Hussain | PERSON_NAME; Yumna V Parambil | PERSON_NAME; Ahamed Rabie Mullungal | PERSON_NAME,FALSE
"Beirut: Lebanese President Michel Aoun spoke highly of the Kuwaiti Amir, government and people for standing by his country in all weathers.",Beirut | LOCATION; Lebanese | NATIONALITY_RELIGION_POLITICAL; Michel Aoun | PERSON_NAME; Kuwaiti | NATIONALITY_RELIGION_POLITICAL,Beirut | LOCATION; Lebanese | NATIONALITY_RELIGION_POLITICAL; Michel Aoun | PERSON_NAME; Kuwaiti | NATIONALITY_RELIGION_POLITICAL,FALSE
"During his meeting with Kuwaiti Foreign Minister Sheikh Dr Ahmad Nasser Al-Mohammad Al-Sabah on Saturday, President Aoun praised the historical deep-rooted relationship between the two sisterly countries, according to a statement from the Lebanese presidency.",Kuwaiti | NATIONALITY_RELIGION_POLITICAL; Ahmad Nasser Al-Mohammad Al-Sabah | PERSON_NAME; Saturday | DATE; Aoun | PERSON_NAME; Lebanese | NATIONALITY_RELIGION_POLITICAL,Kuwaiti | NATIONALITY_RELIGION_POLITICAL; Ahmad Nasser Al-Mohammad Al-Sabah | PERSON_NAME; Saturday | DATE; Aoun | PERSON_NAME; Lebanese | NATIONALITY_RELIGION_POLITICAL,FALSE
He welcomed Sheikh Dr. Ahmad's participation in the Arab foreign ministers' consultative meeting which opened earlier today in Beirut.,Ahmad | PERSON_NAME; Arab | NATIONALITY_RELIGION_POLITICAL; Beirut | LOCATION,Ahmad | PERSON_NAME; Arab | NATIONALITY_RELIGION_POLITICAL; Beirut | LOCATION,FALSE
"President Aoun commended the positive impacts of the Kuwaiti initiative for improving the relationship between Lebanon and the GCC states, noting that the relations have been improving since the return of ambassadors of both sides.",Aoun | PERSON_NAME; Kuwaiti | NATIONALITY_RELIGION_POLITICAL; Lebanon | LOCATION; GCC | ORGANIZATION_NAME,Aoun | PERSON_NAME; Kuwaiti | NATIONALITY_RELIGION_POLITICAL; Lebanon | LOCATION; GCC | ORGANIZATION_NAME,FALSE
"KUWAIT: The National Assembly's interior and defense committee is scheduled to vote on Thursday on key changes to the country's residency law, which includes giving investors a 15-year residency for the first time. The amendments also call to allow Kuwaiti women to sponsor their children and foreign husbands for a 10-year residency, provided the women are not naturalized citizens.",KUWAIT | LOCATION; National Assembly | ORGANIZATION_NAME; Thursday | DATE; Kuwaiti | NATIONALITY_RELIGION_POLITICAL,KUWAIT | LOCATION; National Assembly | ORGANIZATION_NAME; Thursday | DATE; Kuwaiti | NATIONALITY_RELIGION_POLITICAL,FALSE
"The new amendments also allow foreign widows and divorcees of Kuwaiti husbands who have children to obtain regular residency for themselves without the need for a sponsor. Children of Kuwaiti women and foreigners who own real estate in the country can be granted residency for up to 10 years. Foreign employees in the government are not allowed to obtain a residence permit in the private sector unless their previous government employers approve the transfer, according to the amendments.",Kuwaiti | NATIONALITY_RELIGION_POLITICAL,Kuwaiti | NATIONALITY_RELIGION_POLITICAL,FALSE
"According to the amendments, which are sponsored by the government, the interior minister has the right to deport expats with legal residence permits for security reasons or public interest, or if they don ' t have a legitimate source of income. Their family members under their sponsorship can be deported too.",,,FALSE
"Muscat: His Highness Sayyid Shihab bin Tarik Al Said, Deputy Prime Minister for Defence Affairs received in his office at Al Murtafa ' a Garrison today Lt. Gen Turki Bandar Al Saud, Commander of the Royal Saudi Air Force and his accompanying delegation.",Muscat | LOCATION; Sayyid Shihab bin Tarik Al Said | PERSON_NAME; Al Murtafa ' a Garrison | MISCELLANEOUS; Turki Bandar Al Saud | PERSON_NAME; Royal Saudi Air Force | ORGANIZATION_NAME,Muscat | LOCATION; Sayyid Shihab bin Tarik Al Said | PERSON_NAME; Al Murtafa ' a Garrison | FACILITY; Turki Bandar Al Saud | PERSON_NAME; Royal Saudi Air Force | ORGANIZATION_NAME,TRUE
"During the meeting, the two sides reviewed the relations between the two countries and exchanged viewpoints on matters of common interest.",,,FALSE
"The meeting was attended by Air Vice Marshal Khamis Hammad Al Ghafri, Commander of the Royal Air Force of Oman (RAFO).",Khamis Hammad Al Ghafri | PERSON_NAME; Royal Air Force of Oman | ORGANIZATION_NAME; RAFO | ORGANIZATION_NAME,Khamis Hammad Al Ghafri | PERSON_NAME; Royal Air Force of Oman | ORGANIZATION_NAME; RAFO | ORGANIZATION_NAME,FALSE
"Muscat: An earthquake of magnitude 5 on the Richter scale has been recorded in Southern Iran on Monday, the Earthquake Monitoring Centre (EMC) at Sultan Qaboos University said.",Muscat | LOCATION; Richter | PERSON_NAME; Southern Iran | LOCATION; Monday | DATE; Earthquake Monitoring Centre | ORGANIZATION_NAME; EMC | ORGANIZATION_NAME; Sultan Qaboos University | ORGANIZATION_NAME,Muscat | LOCATION; Richter | PERSON_NAME; Southern Iran | LOCATION; Monday | DATE; Earthquake Monitoring Centre | ORGANIZATION_NAME; EMC | ORGANIZATION_NAME; Sultan Qaboos University | ORGANIZATION_NAME,FALSE
EMC said in a statement that an earthquake in Southern Iran with a magnitude of 5 was recorded at 7:55 pm MCT and at a depth of 10 km. The earthquake was recorded 114 km away from Khasab.,EMC | ORGANIZATION_NAME; Southern Iran | LOCATION; MCT | MISCELLANEOUS; Khasab | LOCATION,EMC | ORGANIZATION_NAME; Southern Iran | LOCATION; Khasab | LOCATION,TRUE
"In partnership with bp Oman, Al Rud'ha concluded the “Khaleeha _ Local” sessions which comes as part of the “EBDA” programme in its third cycle. The sessions aimed to promote Omani startups and SMEs, using Al Rud' ha space to showcase their products, services and expertise to the public through workshops, sessions and tutorials. Shamsa Al-Rawahi, bp Oman social investment manager, commented: “Innovation and entrepreneurship are considered as the two main pillars for business growth, and these pillars are enforced through the 'EBDA ' programme. 'Khaleeha Local' sessions created great opportunities for the Omani entrepreneurs and SMEs to reach a wider set of audience, contributing to their business growth and sustainability. Through these networking sessions we were able to introduce those business to more than 250 people.”",bp Oman | ORGANIZATION_NAME; Al Rud'ha | ORGANIZATION_NAME; Khaleeha _ Local | MISCELLANEOUS; EBDA | MISCELLANEOUS; Omani | NATIONALITY_RELIGION_POLITICAL; SMEs | MISCELLANEOUS; Shamsa Al-Rawahi | PERSON_NAME; Khaleeha Local | MISCELLANEOUS,bp Oman | ORGANIZATION_NAME; Al Rud'ha | ORGANIZATION_NAME; Khaleeha _ Local | MISCELLANEOUS; EBDA | MISCELLANEOUS; Omani | NATIONALITY_RELIGION_POLITICAL; Shamsa Al-Rawahi | PERSON_NAME; Khaleeha Local | MISCELLANEOUS,TRUE
"The sessions hosted seven different businesses and SMEs, with eight mentors that presented various topics related to their products, services and expertise which included several business fields such as health and well-being, marketing, interior design, business modelling, coffee and food industry, content creation and others.",SMEs | MISCELLANEOUS,SMEs | MISCELLANEOUS,FALSE
"Fatma Bahwan, Chief Operating Officer at Al Rud'ha, commented: “The' EBDA ' programme has grown to become a flagship entrepreneurship programme We are proud that with the conclusion of this programme we were able to achieve our main goalto provide a platform for other startups and SMEs to showcase their value and encourage our community to further invest in their youth. We thank bp Oman for partnering with us on this opportunity.”",Fatma Bahwan | PERSON_NAME; Al Rud'ha | ORGANIZATION_NAME; EBDA | MISCELLANEOUS; SMEs | MISCELLANEOUS; bp Oman | ORGANIZATION_NAME,Fatma Bahwan | PERSON_NAME; Al Rud'ha | ORGANIZATION_NAME; EBDA | MISCELLANEOUS; bp Oman | ORGANIZATION_NAME,TRUE
"The “Khaleeha _ Local” sessions ultimately came as part of the third “EBDA” social investment programme, which was an entrepreneurial capacity building programme delivered for 67 entrepreneurs, making up 25 teams, training and supporting them to turn their business ideas into business models and projects.",Khaleeha _ Local | MISCELLANEOUS; EBDA | MISCELLANEOUS,Khaleeha _ Local | MISCELLANEOUS; EBDA | MISCELLANEOUS,FALSE
"This was done through numerous talks, workshops and networking events that covered several topics such as business operations, administration, labour market preparation and registration, business analysis and essential skills required like teamwork and networking over the duration of eight months.",,,FALSE
"Makkah: The General Presidency for the Affairs of the Grand Mosque and the Prophet's Mosque has stated that a team of 166 technicians and craftsmen will handle the replacement process of the Kaaba Kiswah (cloth) next Saturday, per the annual custom.",Makkah | LOCATION; Affairs of the Grand Mosque | ORGANIZATION_NAME; Prophet's Mosque | FACILITY; Kaaba | LOCATION; Kiswah | MISCELLANEOUS; Saturday | DATE,Makkah | LOCATION; Affairs of the Grand Mosque | ORGANIZATION_NAME; Prophet's Mosque | FACILITY; Kaaba | LOCATION; Kiswah | MISCELLANEOUS; Saturday | DATE,FALSE
"The old Kiawah will be replaced by a new one, under the supervision of the President General of the Affairs of the Grand Mosque and the Prophet's Mosque, Sheikh Dr. Abdulrahman bin Abdulaziz Al-Sudais.",Kiawah | LOCATION; Grand Mosque | LOCATION; Prophet's Mosque | LOCATION; Abdulrahman bin Abdulaziz Al-Sudais | PERSON_NAME,Kiawah | LOCATION; Grand Mosque | LOCATION; Prophet's Mosque | LOCATION; Abdulrahman bin Abdulaziz Al-Sudais | PERSON_NAME,FALSE
"Dr. Al-Sudais stressed the wise leadership's interest in the holy Kaaba, the qiblah of Muslims, and its keenness to harness all capabilities in the service of Islam and Muslims.",Al-Sudais | PERSON_NAME; Kaaba | LOCATION; Muslims | NATIONALITY_RELIGION_POLITICAL; Islam | NATIONALITY_RELIGION_POLITICAL,Al-Sudais | PERSON_NAME; Kaaba | LOCATION; Muslims | NATIONALITY_RELIGION_POLITICAL; Islam | NATIONALITY_RELIGION_POLITICAL,FALSE
"For his part, The Under-Secretary-General for the Affairs of the Grand Mosque Dr. Saad bin Mohammed Al-Muhaimid, said that around 200 craftsmen and admins work in King Abdulaziz Complex for Holy Kaabah Kiswah, adding that the departments of the complex include the laundry and automatic weaving department, the manual weaving department, the printing department, the belt department and the gold thread department, the Kiswah sewing and assembling section, which includes the largest computerized sewing machine in the world in terms of length, with a length of 16 meters. He added that the manufacturing of the Kiawah consumes about 670 kilograms of raw silk, dyed in black inside the complex, 120 kgs of gold threads, and 100 kgs of silver threads.",Grand Mosque | LOCATION; Saad bin Mohammed Al-Muhaimid | PERSON_NAME; King Abdulaziz Complex for Holy Kaabah Kiswah | LOCATION; Kiswah | MISCELLANEOUS; Kiawah | LOCATION,Grand Mosque | LOCATION; Saad bin Mohammed Al-Muhaimid | PERSON_NAME; King Abdulaziz Complex for Holy Kaabah Kiswah | FACILITY; Kiswah | MISCELLANEOUS; Kiawah | MISCELLANEOUS,TRUE
Doha: Alford Hughes has announced a special art initiative that aims to support Qatari artists.,Doha | LOCATION; Alford Hughes | ORGANIZATION_NAME; Qatari | NATIONALITY_RELIGION_POLITICAL,Doha | LOCATION; Alford Hughes | ORGANIZATION_NAME; Qatari | NATIONALITY_RELIGION_POLITICAL,FALSE
"This summer will see the launch of Alford Hughes's' Invest Internationally, Locally ' campaign, where the company has collaborated with two local artists to create digital artistic interpretations of Qatari culture across famous landmarks from Alford Hughes' key markets.","Alford Hughes | ORGANIZATION_NAME; Invest Internationally, Locally | MISCELLANEOUS; Qatari | NATIONALITY_RELIGION_POLITICAL","Alford Hughes | ORGANIZATION_NAME; Invest Internationally, Locally | MISCELLANEOUS; Qatari | NATIONALITY_RELIGION_POLITICAL",FALSE
"The initiative will promote and support the local artists, providing them with a challenge and an outlet to exhibit their creativity and bolster their growth, while also showcasing the company's property portfolio in key cities around the world.",,,FALSE
"Mohammed Al Baker, CEO of Alford Hughes commenting on the initiative, said: “As an art investor myself and an active advocate for the local art community, I have taken great pride in sponsoring local artists through my private businesses.",Mohammed Al Baker | PERSON_NAME; Alford Hughes | ORGANIZATION_NAME,Mohammed Al Baker | PERSON_NAME; Alford Hughes | ORGANIZATION_NAME,FALSE
"“The assets that Alford Hughes promotes to its investor network are architecturally brilliant, financially enticing and situated in prime real estate markets that are famous for their cultural aesthetics.”",Alford Hughes | ORGANIZATION_NAME,Alford Hughes | ORGANIZATION_NAME,FALSE
"This ongoing support to local artists comes on the back of the resounding success of a previous similar initiative in which the company collaborated with Qatari artist Bothayna al Muftah in the design and production of the Global Investor Guide, which was gifted exclusively to 250 local investors.",Qatari | NATIONALITY_RELIGION_POLITICAL; Bothayna al Muftah | PERSON_NAME; Global Investor Guide | MISCELLANEOUS,Qatari | NATIONALITY_RELIGION_POLITICAL; Bothayna al Muftah | PERSON_NAME; Global Investor Guide | MISCELLANEOUS,FALSE
"Al Baker continued, “Alford Hughes is a unique premium service unlike anything else in Qatar Real Estate Industry, and I have found that partnering with local artists complements what we do brilliantly and provides a refined touch to our exclusive services and property portfolio.”",Al Baker | PERSON_NAME; Alford Hughes | ORGANIZATION_NAME; Qatar Real Estate Industry | MISCELLANEOUS,Al Baker | PERSON_NAME; Alford Hughes | ORGANIZATION_NAME; Qatar Real Estate Industry | MISCELLANEOUS,FALSE
"Since its inception, Alford Hughes has kept the welfare of Qatari investors and Qatari society at the top of its priorities. The company strives to create initiatives that will support local talent and drive development in the market while also making the troublesome process of investing overseas as a Qatari national as seamless as possible",Alford Hughes | ORGANIZATION_NAME; Qatari | NATIONALITY_RELIGION_POLITICAL,Alford Hughes | ORGANIZATION_NAME; Qatari | NATIONALITY_RELIGION_POLITICAL,FALSE
"Since its establishment in 2020, Alford Hughes has grown its asset portfolio offering to over QR27 bn across the world.",2020 | DATE; Alford Hughes | ORGANIZATION_NAME; QR27 bn | MONEY_CURRENCY,2020 | DATE; Alford Hughes | ORGANIZATION_NAME; QR27 bn | MONEY_CURRENCY,FALSE
"The appetite for international prime real estate has never been stronger in Doha and being an exclusive office to simply investing internationally, locally – Alford Hughes has positioned itself as the go-to company in Qatar.",Doha | LOCATION; Alford Hughes | ORGANIZATION_NAME; Qatar | LOCATION,Doha | LOCATION; Alford Hughes | ORGANIZATION_NAME; Qatar | LOCATION,FALSE
"Qatar as a strategic partner of France has seen significant strengthening of relationship in a range of areas, said French Ambassador to Qatar H E Jean-Baptiste Faivre, emphasising that the ties would further expand in future.",Qatar | LOCATION; France | LOCATION; French | NATIONALITY_RELIGION_POLITICAL; Jean-Baptiste Faivre | PERSON_NAME,Qatar | LOCATION; France | LOCATION; French | NATIONALITY_RELIGION_POLITICAL; Jean-Baptiste Faivre | PERSON_NAME,FALSE
"Over a year, the strong ties between Qatar and France in areas such as politics, trade, investment, defence, security, education and several others have further expanded, Faivre said while speaking to media persons ahead of the National Day of France, which is marked on July 14.",Qatar | LOCATION; France | LOCATION; Faivre | PERSON_NAME; National Day of France | MISCELLANEOUS; July 14 | DATE,Qatar | LOCATION; France | LOCATION; Faivre | PERSON_NAME; National Day of France | MISCELLANEOUS; July 14 | DATE,FALSE
"“It is an honour for me to head the French Embassy in Qatar, because Qatar is a strategic partner of France, a friendly country, and a power that counts at the regional and international levels,” said Faivre, who is serving as the Ambassador since September 2021.",French Embassy | ORGANIZATION_NAME; Qatar | LOCATION; France | LOCATION; Faivre | PERSON_NAME; September 2021 | DATE,French Embassy | ORGANIZATION_NAME; Qatar | LOCATION; France | LOCATION; Faivre | PERSON_NAME; September 2021 | DATE,FALSE
"“The relationship between France and Qatar is excellent again, but we are determined to take it to new heights,” said Faivre.",France | LOCATION; Qatar | LOCATION; Faivre | PERSON_NAME,France | LOCATION; Qatar | LOCATION; Faivre | PERSON_NAME,FALSE
"He said that in a COVID-19 controlled environment several meetings were held between Qatari and French heads of state, ministers and other officials and last year has been very different with a new and very positive impetus given to the relationship.",COVID-19 | MISCELLANEOUS; Qatari | NATIONALITY_RELIGION_POLITICAL; French | NATIONALITY_RELIGION_POLITICAL,COVID-19 | MISCELLANEOUS; Qatari | NATIONALITY_RELIGION_POLITICAL; French | NATIONALITY_RELIGION_POLITICAL,FALSE
"“The political relationship is again very close and is developing in a spirit of mutual trust,” said Faivre.",Faivre | PERSON_NAME,Faivre | PERSON_NAME,FALSE
"He also emphasised that Qatar and France have a very active cooperation on diplomatic issues such as Libya, Syria, Iran, Chad, Afghanistan, Palestine and aggression on Ukraine by Russia.",Qatar | LOCATION; France | LOCATION; Libya | LOCATION; Syria | LOCATION; Iran | LOCATION; Chad | LOCATION; Afghanistan | LOCATION; Palestine | LOCATION; Ukraine | LOCATION; Russia | LOCATION,Qatar | LOCATION; France | LOCATION; Libya | LOCATION; Syria | LOCATION; Iran | LOCATION; Chad | LOCATION; Afghanistan | LOCATION; Palestine | LOCATION; Ukraine | LOCATION; Russia | LOCATION,FALSE
"“France and Qatar are strongly committed to peace. We share the will to resolve regional issues through peaceful means and dialogue and not through confrontation,” said Faivre.",France | LOCATION; Qatar | LOCATION; Faivre | PERSON_NAME,France | LOCATION; Qatar | LOCATION; Faivre | PERSON_NAME,FALSE
"“One of my key priorities was to reengage with Qatar on these issues. And that's what we did a lot,” he added.",Qatar | LOCATION,Qatar | LOCATION,FALSE
"According to Faivre as France has a long tradition of military cooperation with Qatar and remains committed to supporting Qatar's defense as well as regional security, the “relationship is again denser in the field of defence.”",Faivre | PERSON_NAME; France | LOCATION; Qatar | LOCATION,Faivre | PERSON_NAME; France | LOCATION; Qatar | LOCATION,FALSE
"“France remains a partner also of Qatar for its top level military equipment, including in particular the Rafale fighter aircraft (36) which provides Qatar with a unique defence capability in the Gulf,” he added.",France | LOCATION; Qatar | LOCATION; Rafale fighter aircraft | BRAND; Gulf | LOCATION,France | LOCATION; Qatar | LOCATION; Rafale fighter aircraft | BRAND; Gulf | LOCATION,FALSE
Qatar and France also share a very close cooperation in the field of internal security.,Qatar | LOCATION; France | LOCATION,Qatar | LOCATION; France | LOCATION,FALSE
